pair,precision,f-measure,recall
cmt-edas,0.529411764705882,0.529411764705882,0.529411764705882
cmt-ekaw,0.347826086956522,0.336732312001671,0.33014897323963
conference-edas,0.482758620689655,0.482758620689655,0.482758620689655
confOf-ekaw,0.541520867368541,0.544714750271744,0.548387096774194
edas-cmt,0.558823529411765,0.543471205887587,0.552993972458093
edas-conference,0.517241379310345,0.499882406961508,0.489504858364798
ekaw-cmt,0.369565217391304,0.358217847829956,0.365256414425547
ekaw-confOf,0.516129032258065,0.51578787763921,0.515453863465866
,0.48290956226151,0.476372098248402,0.476739445515458
