Number of neighbours: 24
Number of entities: 122893
Training size: 109284 Testing size: 13609
Epoch: 0 Idx: 0 Loss: 0.1978280417131735
Epoch: 0 Idx: 1000 Loss: 0.04561393973012153
Epoch: 0 Idx: 2000 Loss: 0.023004855943065526
Epoch: 0 Idx: 3000 Loss: 0.010907747112007074
Epoch: 0 Idx: 4000 Loss: 0.01278238905630572
Epoch: 0 Idx: 5000 Loss: 0.01944454166047835
Epoch: 0 Idx: 6000 Loss: 0.03137240854839055
Epoch: 0 Idx: 7000 Loss: 0.012672490061757611
Epoch: 0 Idx: 8000 Loss: 0.009626600474178222
Epoch: 0 Idx: 9000 Loss: 0.007300717957286623
Epoch: 0 Idx: 10000 Loss: 0.02059526673901978
Epoch: 0 Idx: 11000 Loss: 0.04720002591060681
Epoch: 0 Idx: 12000 Loss: 0.015467179621287455
Epoch: 1 Idx: 0 Loss: 0.005218260971287479
Epoch: 1 Idx: 1000 Loss: 0.009554540028758472
Epoch: 1 Idx: 2000 Loss: 0.00643028921887532
Epoch: 1 Idx: 3000 Loss: 0.01319640588039271
Epoch: 1 Idx: 4000 Loss: 0.07486430948677154
Epoch: 1 Idx: 5000 Loss: 0.009520950609415107
Epoch: 1 Idx: 6000 Loss: 0.010846867325122703
Epoch: 1 Idx: 7000 Loss: 0.03366656857452132
Epoch: 1 Idx: 8000 Loss: 0.08266472239251016
Epoch: 1 Idx: 9000 Loss: 0.004970101870988978
Epoch: 1 Idx: 10000 Loss: 0.0007740105455194797
Epoch: 1 Idx: 11000 Loss: 0.038096804669985405
Epoch: 1 Idx: 12000 Loss: 0.03357227583217831
Epoch: 2 Idx: 0 Loss: 0.009986689473817095
Epoch: 2 Idx: 1000 Loss: 0.016123544611913943
Epoch: 2 Idx: 2000 Loss: 0.02214299160994511
Epoch: 2 Idx: 3000 Loss: 0.010071248209936386
Epoch: 2 Idx: 4000 Loss: 0.0049761247683545356
Epoch: 2 Idx: 5000 Loss: 0.027044178138814684
Epoch: 2 Idx: 6000 Loss: 0.0044087009842171294
Epoch: 2 Idx: 7000 Loss: 0.007893535376289462
Epoch: 2 Idx: 8000 Loss: 0.04256690150611468
Epoch: 2 Idx: 9000 Loss: 0.01917861439284564
Epoch: 2 Idx: 10000 Loss: 0.021302314914125813
Epoch: 2 Idx: 11000 Loss: 0.013514642266512819
Epoch: 2 Idx: 12000 Loss: 0.011436928062470332
Epoch: 3 Idx: 0 Loss: 0.04367137817141167
Epoch: 3 Idx: 1000 Loss: 0.03498052192665187
Epoch: 3 Idx: 2000 Loss: 0.03482229708709326
Epoch: 3 Idx: 3000 Loss: 0.010760929150145059
Epoch: 3 Idx: 4000 Loss: 0.0034166318210716714
Epoch: 3 Idx: 5000 Loss: 0.01526754301449475
Epoch: 3 Idx: 6000 Loss: 0.012749057905485929
Epoch: 3 Idx: 7000 Loss: 0.002496686154344047
Epoch: 3 Idx: 8000 Loss: 0.010921381865608034
Epoch: 3 Idx: 9000 Loss: 0.01707683872937267
Epoch: 3 Idx: 10000 Loss: 0.0280037099830825
Epoch: 3 Idx: 11000 Loss: 0.006811700076231149
Epoch: 3 Idx: 12000 Loss: 0.00896418262929162
Epoch: 4 Idx: 0 Loss: 0.01680301663122792
Epoch: 4 Idx: 1000 Loss: 0.014036866966669033
Epoch: 4 Idx: 2000 Loss: 0.013712616525015632
Epoch: 4 Idx: 3000 Loss: 0.008625037574138591
