Number of neighbours: 21
Number of entities: 122893
Training size: 109284 Testing size: 13609
Epoch: 0 Idx: 0 Loss: 0.09782130779777237
Epoch: 0 Idx: 1000 Loss: 0.0014546268172537715
Epoch: 0 Idx: 2000 Loss: 0.0056967315273588745
Epoch: 0 Idx: 3000 Loss: 0.010213880287505863
Epoch: 0 Idx: 4000 Loss: 0.005795107945686751
Epoch: 0 Idx: 5000 Loss: 0.03267750557256646
Epoch: 1 Idx: 0 Loss: 0.006251647965578621
Epoch: 1 Idx: 1000 Loss: 0.010857455524384411
Epoch: 1 Idx: 2000 Loss: 0.005819391473158215
Epoch: 1 Idx: 3000 Loss: 0.03403171612809873
Epoch: 1 Idx: 4000 Loss: 0.00718841785353677
Epoch: 1 Idx: 5000 Loss: 0.01999023722184117
Epoch: 2 Idx: 0 Loss: 0.010199071162776685
Epoch: 2 Idx: 1000 Loss: 0.00021802267905843758
Epoch: 2 Idx: 2000 Loss: 0.03120975932728621
Epoch: 2 Idx: 3000 Loss: 0.001898224521700668
Epoch: 2 Idx: 4000 Loss: 0.00928543275179511
Epoch: 2 Idx: 5000 Loss: 0.0810625935080851
Epoch: 3 Idx: 0 Loss: 0.016206180841567913
Epoch: 3 Idx: 1000 Loss: 0.007445392480649381
Epoch: 3 Idx: 2000 Loss: 0.004370541013402147
Epoch: 3 Idx: 3000 Loss: 0.0026811615098577338
Epoch: 3 Idx: 4000 Loss: 0.0021666685441994746
Epoch: 3 Idx: 5000 Loss: 0.00470198992023037
Epoch: 4 Idx: 0 Loss: 0.009015910857830796
Epoch: 4 Idx: 1000 Loss: 0.01536188578306077
Epoch: 4 Idx: 2000 Loss: 0.007185609024280321
Epoch: 4 Idx: 3000 Loss: 0.005516142380940001
Epoch: 4 Idx: 4000 Loss: 0.0026266386425027035
Epoch: 4 Idx: 5000 Loss: 0.010331984928297932
Epoch: 5 Idx: 0 Loss: 0.02591920686861383
Epoch: 5 Idx: 1000 Loss: 0.004783701876446467
Epoch: 5 Idx: 2000 Loss: 0.013890082300465375
Epoch: 5 Idx: 3000 Loss: 0.007070346478788474
Epoch: 5 Idx: 4000 Loss: 0.005018479709011658
Epoch: 5 Idx: 5000 Loss: 0.005378026131140008
Epoch: 6 Idx: 0 Loss: 0.003170014245668872
Epoch: 6 Idx: 1000 Loss: 0.021516248766544403
Epoch: 6 Idx: 2000 Loss: 0.002330239249084386
Epoch: 6 Idx: 3000 Loss: 0.02711663377415959
Epoch: 6 Idx: 4000 Loss: 0.008107108580318318
Epoch: 6 Idx: 5000 Loss: 0.0014440975127727527
Epoch: 7 Idx: 0 Loss: 0.0025586734226118887
Epoch: 7 Idx: 1000 Loss: 0.0006483242478869352
Epoch: 7 Idx: 2000 Loss: 0.008763728942042161
Epoch: 7 Idx: 3000 Loss: 0.06870445730985873
Epoch: 7 Idx: 4000 Loss: 0.007187495637324424
Epoch: 7 Idx: 5000 Loss: 0.009763657367137668
Epoch: 8 Idx: 0 Loss: 0.015266433135133426
Epoch: 8 Idx: 1000 Loss: 0.0033719242084092487
Epoch: 8 Idx: 2000 Loss: 0.002435496957461749
Epoch: 8 Idx: 3000 Loss: 0.0073872572417322474
Epoch: 8 Idx: 4000 Loss: 0.014176020783475173
Epoch: 8 Idx: 5000 Loss: 0.0023556197474401005
Epoch: 9 Idx: 0 Loss: 0.0017942691522290718
Epoch: 9 Idx: 1000 Loss: 0.05009867746243634
Epoch: 9 Idx: 2000 Loss: 0.006989172907565315
Epoch: 9 Idx: 3000 Loss: 0.015229173949822044
Epoch: 9 Idx: 4000 Loss: 0.0027925878681545617
Epoch: 9 Idx: 5000 Loss: 0.0030027988987272277
Epoch: 10 Idx: 0 Loss: 0.0022346948828225843
Epoch: 10 Idx: 1000 Loss: 0.008257924686204704
Epoch: 10 Idx: 2000 Loss: 0.018295087964755898
Epoch: 10 Idx: 3000 Loss: 0.03858487605213371
Epoch: 10 Idx: 4000 Loss: 0.006922599909757848
Epoch: 10 Idx: 5000 Loss: 0.011145946195157736
Epoch: 11 Idx: 0 Loss: 0.01952688813364076
Epoch: 11 Idx: 1000 Loss: 0.01005251209593002
Epoch: 11 Idx: 2000 Loss: 0.017800239548256373
Epoch: 11 Idx: 3000 Loss: 0.012181791946546925
Epoch: 11 Idx: 4000 Loss: 0.014760661896808072
Epoch: 11 Idx: 5000 Loss: 0.0918635133657435
Epoch: 12 Idx: 0 Loss: 0.015105560742238403
Epoch: 12 Idx: 1000 Loss: 0.00598885497887936
Epoch: 12 Idx: 2000 Loss: 0.02015404867639017
Epoch: 12 Idx: 3000 Loss: 0.05490367924721967
Epoch: 12 Idx: 4000 Loss: 0.023497187129639753
Epoch: 12 Idx: 5000 Loss: 0.04958531069993635
Epoch: 13 Idx: 0 Loss: 0.004213583746232694
Epoch: 13 Idx: 1000 Loss: 0.006751848163051794
Epoch: 13 Idx: 2000 Loss: 0.0019259825392750247
Epoch: 13 Idx: 3000 Loss: 0.002265450603408017
Epoch: 13 Idx: 4000 Loss: 0.003583415186099965
Epoch: 13 Idx: 5000 Loss: 0.0064321531822726105
Epoch: 14 Idx: 0 Loss: 0.01417872894578548
Epoch: 14 Idx: 1000 Loss: 0.0033863082537354135
Epoch: 14 Idx: 2000 Loss: 0.015260759162635444
Epoch: 14 Idx: 3000 Loss: 0.02840571946709302
Epoch: 14 Idx: 4000 Loss: 0.0018337380417549874
Epoch: 14 Idx: 5000 Loss: 0.004410509745648114
Epoch: 15 Idx: 0 Loss: 0.017833373518919116
Epoch: 15 Idx: 1000 Loss: 0.015829496342062564
Epoch: 15 Idx: 2000 Loss: 0.011602677351259708
Epoch: 15 Idx: 3000 Loss: 0.06222922179568736
Epoch: 15 Idx: 4000 Loss: 0.08059879885507173
Epoch: 15 Idx: 5000 Loss: 0.005319499060310403
Epoch: 16 Idx: 0 Loss: 0.015799339792830127
Epoch: 16 Idx: 1000 Loss: 0.007475835364501594
Epoch: 16 Idx: 2000 Loss: 0.012285131947040544
Epoch: 16 Idx: 3000 Loss: 0.01383763768790332
Epoch: 16 Idx: 4000 Loss: 0.011296358887358192
Epoch: 16 Idx: 5000 Loss: 0.00540883021274901
Epoch: 17 Idx: 0 Loss: 0.00917735589489438
Epoch: 17 Idx: 1000 Loss: 0.0016209207858681597
Epoch: 17 Idx: 2000 Loss: 0.005695560314084372
Epoch: 17 Idx: 3000 Loss: 0.017930414530081047
Epoch: 17 Idx: 4000 Loss: 0.02358847596032949
Epoch: 17 Idx: 5000 Loss: 0.022007410732187736
Epoch: 18 Idx: 0 Loss: 0.02088859931486751
Epoch: 18 Idx: 1000 Loss: 0.0073950047987357105
Epoch: 18 Idx: 2000 Loss: 0.001282669516369118
Epoch: 18 Idx: 3000 Loss: 0.023539266558957245
Epoch: 18 Idx: 4000 Loss: 0.011554783139824467
Epoch: 18 Idx: 5000 Loss: 0.01824987164521334
Epoch: 19 Idx: 0 Loss: 0.014430418870511004
Epoch: 19 Idx: 1000 Loss: 0.017728512606839268
Epoch: 19 Idx: 2000 Loss: 0.0018390044097195172
Epoch: 19 Idx: 3000 Loss: 0.006350343914445011
Epoch: 19 Idx: 4000 Loss: 0.09553205660045931
Epoch: 19 Idx: 5000 Loss: 0.022905128325660173
Epoch: 20 Idx: 0 Loss: 0.003170862854114212
Epoch: 20 Idx: 1000 Loss: 0.06422705509809769
Epoch: 20 Idx: 2000 Loss: 0.008875076350573085
Epoch: 20 Idx: 3000 Loss: 0.003741526285491417
Epoch: 20 Idx: 4000 Loss: 0.012492872440992314
Epoch: 20 Idx: 5000 Loss: 0.004146459983133023
Epoch: 21 Idx: 0 Loss: 0.07802508824928149
Epoch: 21 Idx: 1000 Loss: 0.004732880321138208
Epoch: 21 Idx: 2000 Loss: 0.032250501690380774
Epoch: 21 Idx: 3000 Loss: 0.02617775072661059
Epoch: 21 Idx: 4000 Loss: 0.008502927560664942
Epoch: 21 Idx: 5000 Loss: 0.0052431850387172334
Epoch: 22 Idx: 0 Loss: 0.016888657684672667
Epoch: 22 Idx: 1000 Loss: 0.055995505290738955
Epoch: 22 Idx: 2000 Loss: 0.002123508689914755
Epoch: 22 Idx: 3000 Loss: 0.02673993739169853
Epoch: 22 Idx: 4000 Loss: 0.022716340978219136
Epoch: 22 Idx: 5000 Loss: 0.0018834307956570183
Epoch: 23 Idx: 0 Loss: 0.08473403353391501
Epoch: 23 Idx: 1000 Loss: 0.0774880531924487
Epoch: 23 Idx: 2000 Loss: 0.01774408403767761
Epoch: 23 Idx: 3000 Loss: 0.004142754923786458
Epoch: 23 Idx: 4000 Loss: 0.007641397213104843
Epoch: 23 Idx: 5000 Loss: 0.07466694298823431
Epoch: 24 Idx: 0 Loss: 0.005244918591848315
Epoch: 24 Idx: 1000 Loss: 0.03890952870381214
Epoch: 24 Idx: 2000 Loss: 0.004239364783395955
Epoch: 24 Idx: 3000 Loss: 0.0061536435790633835
Epoch: 24 Idx: 4000 Loss: 0.0004572617691349916
Epoch: 24 Idx: 5000 Loss: 0.004393079864340093
Epoch: 25 Idx: 0 Loss: 0.008485513306383686
Epoch: 25 Idx: 1000 Loss: 0.06798804530680208
Epoch: 25 Idx: 2000 Loss: 0.02136433563352223
Epoch: 25 Idx: 3000 Loss: 0.052048241347101454
Epoch: 25 Idx: 4000 Loss: 0.001299520102977731
Epoch: 25 Idx: 5000 Loss: 0.015606274900631092
Epoch: 26 Idx: 0 Loss: 0.013401535125643078
Epoch: 26 Idx: 1000 Loss: 0.005021858699925846
Epoch: 26 Idx: 2000 Loss: 0.03100446055514312
Epoch: 26 Idx: 3000 Loss: 0.0008752956984680747
Epoch: 26 Idx: 4000 Loss: 0.03459384711088797
Epoch: 26 Idx: 5000 Loss: 0.0013496523967463988
Epoch: 27 Idx: 0 Loss: 0.034497421479531054
Epoch: 27 Idx: 1000 Loss: 0.04255762218847603
Epoch: 27 Idx: 2000 Loss: 0.009704171454997593
Epoch: 27 Idx: 3000 Loss: 0.0012546304938208807
Epoch: 27 Idx: 4000 Loss: 0.004115827131395372
Epoch: 27 Idx: 5000 Loss: 0.0034498477375954372
Epoch: 28 Idx: 0 Loss: 0.004079830204632036
Epoch: 28 Idx: 1000 Loss: 0.009672944313229744
Epoch: 28 Idx: 2000 Loss: 0.002772413582128646
Epoch: 28 Idx: 3000 Loss: 0.004777152295454391
Epoch: 28 Idx: 4000 Loss: 0.010140831156191648
Epoch: 28 Idx: 5000 Loss: 0.009271279118242437
Epoch: 29 Idx: 0 Loss: 0.007371694800034458
Epoch: 29 Idx: 1000 Loss: 0.022431294648891188
Epoch: 29 Idx: 2000 Loss: 0.010221160840470539
Epoch: 29 Idx: 3000 Loss: 0.010242145575155653
Epoch: 29 Idx: 4000 Loss: 0.007894658769971535
Epoch: 29 Idx: 5000 Loss: 0.0070196288466845
Epoch: 30 Idx: 0 Loss: 0.020129230670320485
Epoch: 30 Idx: 1000 Loss: 0.004983946430295675
Epoch: 30 Idx: 2000 Loss: 0.009146792131824804
Epoch: 30 Idx: 3000 Loss: 0.019491634748161728
Epoch: 30 Idx: 4000 Loss: 0.005338302117672626
Epoch: 30 Idx: 5000 Loss: 0.010126790786386609
Epoch: 31 Idx: 0 Loss: 0.03161908363172003
Epoch: 31 Idx: 1000 Loss: 0.0053036129174839925
Epoch: 31 Idx: 2000 Loss: 0.01696405896495044
Epoch: 31 Idx: 3000 Loss: 0.025005143697955836
Epoch: 31 Idx: 4000 Loss: 0.10290056170241339
Epoch: 31 Idx: 5000 Loss: 0.01768703082085388
Epoch: 32 Idx: 0 Loss: 0.015639668612309296
Epoch: 32 Idx: 1000 Loss: 0.005942189103278908
Epoch: 32 Idx: 2000 Loss: 0.006127355532487272
Epoch: 32 Idx: 3000 Loss: 0.007242843186820933
Epoch: 32 Idx: 4000 Loss: 0.01100995073503833
Epoch: 32 Idx: 5000 Loss: 0.019806988194655314
Epoch: 33 Idx: 0 Loss: 0.025639978431002262
Epoch: 33 Idx: 1000 Loss: 0.005981163572340756
Epoch: 33 Idx: 2000 Loss: 0.015032539762875616
Epoch: 33 Idx: 3000 Loss: 0.010028048226475043
Epoch: 33 Idx: 4000 Loss: 0.003004638979847934
Epoch: 33 Idx: 5000 Loss: 0.032223587866794356
Epoch: 34 Idx: 0 Loss: 0.0033238143486671364
Epoch: 34 Idx: 1000 Loss: 0.00024135133767335838
Epoch: 34 Idx: 2000 Loss: 0.02170750048682838
Epoch: 34 Idx: 3000 Loss: 0.03829657206248773
Epoch: 34 Idx: 4000 Loss: 0.0016274554104654673
Epoch: 34 Idx: 5000 Loss: 0.013478660502481506
Epoch: 35 Idx: 0 Loss: 0.0029624422987081594
Epoch: 35 Idx: 1000 Loss: 0.007005806815400346
Epoch: 35 Idx: 2000 Loss: 0.0024147536186786577
Epoch: 35 Idx: 3000 Loss: 0.0027413503882951326
Epoch: 35 Idx: 4000 Loss: 0.00586613586411793
Epoch: 35 Idx: 5000 Loss: 0.01902537095420248
Epoch: 36 Idx: 0 Loss: 0.0040556758620095565
Epoch: 36 Idx: 1000 Loss: 0.0022030240018430206
Epoch: 36 Idx: 2000 Loss: 0.0019338355857834724
Epoch: 36 Idx: 3000 Loss: 0.09600758282491607
Epoch: 36 Idx: 4000 Loss: 0.03290348775022003
Epoch: 36 Idx: 5000 Loss: 0.018485579906594662
Epoch: 37 Idx: 0 Loss: 0.006845095142056687
Epoch: 37 Idx: 1000 Loss: 0.007196883794842195
Epoch: 37 Idx: 2000 Loss: 0.07399977397211806
Epoch: 37 Idx: 3000 Loss: 0.0011420837256342275
Epoch: 37 Idx: 4000 Loss: 0.0076937331934393005
Epoch: 37 Idx: 5000 Loss: 0.006020131707926043
Epoch: 38 Idx: 0 Loss: 0.014475904898999166
Epoch: 38 Idx: 1000 Loss: 0.005294908466058832
Epoch: 38 Idx: 2000 Loss: 0.06690380679885474
Epoch: 38 Idx: 3000 Loss: 0.0009252504484688487
Epoch: 38 Idx: 4000 Loss: 0.008672705557523828
Epoch: 38 Idx: 5000 Loss: 0.011623955607247567
Epoch: 39 Idx: 0 Loss: 1.3811679547819177e-10
Epoch: 39 Idx: 1000 Loss: 0.007078609823718245
Epoch: 39 Idx: 2000 Loss: 0.002523724891443466
Epoch: 39 Idx: 3000 Loss: 0.0004207149100871715
Epoch: 39 Idx: 4000 Loss: 0.013091477636630754
Epoch: 39 Idx: 5000 Loss: 0.009633465706275487
Epoch: 40 Idx: 0 Loss: 0.01272149000258713
Epoch: 40 Idx: 1000 Loss: 0.0004435519577029233
Epoch: 40 Idx: 2000 Loss: 0.0014650112682436487
Epoch: 40 Idx: 3000 Loss: 0.013021895698751848
Epoch: 40 Idx: 4000 Loss: 0.025178836250144974
Epoch: 40 Idx: 5000 Loss: 0.004438178543195747
Epoch: 41 Idx: 0 Loss: 0.004369839757874209
Epoch: 41 Idx: 1000 Loss: 0.01736049672343857
Epoch: 41 Idx: 2000 Loss: 0.002950380698612154
Epoch: 41 Idx: 3000 Loss: 0.013502793539706553
Epoch: 41 Idx: 4000 Loss: 0.004346747086979418
Epoch: 41 Idx: 5000 Loss: 0.02319734924547981
Epoch: 42 Idx: 0 Loss: 0.002899244856980367
Epoch: 42 Idx: 1000 Loss: 0.009502801440123432
Epoch: 42 Idx: 2000 Loss: 0.0023428895653496494
Epoch: 42 Idx: 3000 Loss: 0.02181050128677997
Epoch: 42 Idx: 4000 Loss: 0.0015519156156192453
Epoch: 42 Idx: 5000 Loss: 0.0710531595782081
Epoch: 43 Idx: 0 Loss: 0.016114828792707817
Epoch: 43 Idx: 1000 Loss: 0.0014024319717275272
Epoch: 43 Idx: 2000 Loss: 0.01837498194182189
Epoch: 43 Idx: 3000 Loss: 0.010664688556507502
Epoch: 43 Idx: 4000 Loss: 0.0023990989575472564
Epoch: 43 Idx: 5000 Loss: 0.00047311436640459
Epoch: 44 Idx: 0 Loss: 0.005709791179959059
Epoch: 44 Idx: 1000 Loss: 0.016373879748025812
Epoch: 44 Idx: 2000 Loss: 0.001135226515845865
Epoch: 44 Idx: 3000 Loss: 0.0006967269431832531
Epoch: 44 Idx: 4000 Loss: 0.009541741138362494
Epoch: 44 Idx: 5000 Loss: 0.011909405171778454
Epoch: 45 Idx: 0 Loss: 0.0064911769716694935
Epoch: 45 Idx: 1000 Loss: 0.03265060291648759
Epoch: 45 Idx: 2000 Loss: 0.01908481806556884
Epoch: 45 Idx: 3000 Loss: 0.007598597614379806
Epoch: 45 Idx: 4000 Loss: 0.0074741098069194475
Epoch: 45 Idx: 5000 Loss: 0.02033084711079245
Epoch: 46 Idx: 0 Loss: 0.0009163666011151871
Epoch: 46 Idx: 1000 Loss: 0.01705093535947487
Epoch: 46 Idx: 2000 Loss: 0.027053463498330405
Epoch: 46 Idx: 3000 Loss: 0.0005968882931324126
Epoch: 46 Idx: 4000 Loss: 0.012685904793722813
Epoch: 46 Idx: 5000 Loss: 0.01672761054811514
Epoch: 47 Idx: 0 Loss: 0.01149713210747218
Epoch: 47 Idx: 1000 Loss: 0.029546608465527008
Epoch: 47 Idx: 2000 Loss: 0.00716609106736155
Epoch: 47 Idx: 3000 Loss: 0.009646098310601082
Epoch: 47 Idx: 4000 Loss: 0.0020235843327349083
Epoch: 47 Idx: 5000 Loss: 0.016021333572800937
Epoch: 48 Idx: 0 Loss: 0.031950769089720235
Epoch: 48 Idx: 1000 Loss: 0.0011711936814779542
Epoch: 48 Idx: 2000 Loss: 0.005598177267346816
Epoch: 48 Idx: 3000 Loss: 0.01037991348477043
Epoch: 48 Idx: 4000 Loss: 0.007989348279090997
Epoch: 48 Idx: 5000 Loss: 0.001668587251072081
Epoch: 49 Idx: 0 Loss: 0.001273058403168252
Epoch: 49 Idx: 1000 Loss: 0.006212723986597692
Epoch: 49 Idx: 2000 Loss: 0.007427553782306081
Epoch: 49 Idx: 3000 Loss: 0.00756165337788452
Epoch: 49 Idx: 4000 Loss: 0.0016574198292345398
Epoch: 49 Idx: 5000 Loss: 0.014888113012040705
Len (direct inputs):  12187
Threshold:  -0.5201630138334811 0.002424865897567786 1.0 0.004838000293212139 0.012007859689978894 0.0030292459931337092
0.001 -0.5201630138334811 False
Threshold:  -0.5191630138334811 0.002424865897567786 1.0 0.004838000293212139 0.012007859689978894 0.0030292459931337092
0.001 -0.5191630138334811 False
Threshold:  -0.5181630138334811 0.002424865897567786 1.0 0.004838000293212139 0.012007859689978894 0.0030292459931337092
0.001 -0.5181630138334811 False
Threshold:  -0.5171630138334811 0.002424865897567786 1.0 0.004838000293212139 0.012007859689978894 0.0030292459931337092
0.001 -0.5171630138334811 False
Threshold:  -0.5161630138334811 0.002424865897567786 1.0 0.004838000293212139 0.012007859689978894 0.0030292459931337092
0.001 -0.5161630138334811 False
Threshold:  -0.5151630138334811 0.002424865897567786 1.0 0.004838000293212139 0.012007859689978894 0.0030292459931337092
0.001 -0.5151630138334811 False
Threshold:  -0.5141630138334811 0.002424865897567786 1.0 0.004838000293212139 0.012007859689978894 0.0030292459931337092
0.001 -0.5141630138334811 False
