Number of neighbours: 12
Number of entities: 98688
Training size: 87849 Testing size: 2117
Training size: 22588 Testing size: 1617
Properties with neighbours:  42976 Total:  45090
Epoch: 0 Idx: 0 Loss: 0.1386130419447218
Epoch: 0 Idx: 5000 Loss: 0.01007206338420117
Epoch: 0 Idx: 10000 Loss: 0.00905481773490289
Epoch: 0 Idx: 15000 Loss: 0.050778306094972844
Properties with neighbours:  42976 Total:  45090
Epoch: 1 Idx: 0 Loss: 0.028168102315250444
Epoch: 1 Idx: 5000 Loss: 0.014019387868585297
Epoch: 1 Idx: 10000 Loss: 0.011475149383033552
Epoch: 1 Idx: 15000 Loss: 0.008208573702557792
Properties with neighbours:  42976 Total:  45090
Epoch: 2 Idx: 0 Loss: 0.011821720821071673
Epoch: 2 Idx: 5000 Loss: 0.004961900364980645
Epoch: 2 Idx: 10000 Loss: 0.055901110146096805
Epoch: 2 Idx: 15000 Loss: 0.012006071871851176
Properties with neighbours:  42976 Total:  45090
Epoch: 3 Idx: 0 Loss: 0.020537225755262616
Epoch: 3 Idx: 5000 Loss: 0.02570203060395123
Epoch: 3 Idx: 10000 Loss: 0.010298681838619235
Epoch: 3 Idx: 15000 Loss: 0.05116695692745197
Properties with neighbours:  42976 Total:  45090
Epoch: 4 Idx: 0 Loss: 0.08682861763963534
Epoch: 4 Idx: 5000 Loss: 0.011478823073300585
Epoch: 4 Idx: 10000 Loss: 0.01372482053821909
Epoch: 4 Idx: 15000 Loss: 0.07201013343566884
Properties with neighbours:  42976 Total:  45090
Epoch: 5 Idx: 0 Loss: 0.009379360103714127
Epoch: 5 Idx: 5000 Loss: 0.026133488515291403
Epoch: 5 Idx: 10000 Loss: 0.016355939750844824
Epoch: 5 Idx: 15000 Loss: 0.007059904454403543
Properties with neighbours:  42976 Total:  45090
Epoch: 6 Idx: 0 Loss: 0.05894595288390759
Epoch: 6 Idx: 5000 Loss: 0.016647157149014033
Epoch: 6 Idx: 10000 Loss: 0.006577543119621292
Epoch: 6 Idx: 15000 Loss: 0.012370495143082258
Properties with neighbours:  42976 Total:  45090
Epoch: 7 Idx: 0 Loss: 0.021155984440115367
Epoch: 7 Idx: 5000 Loss: 0.013355263792670406
Epoch: 7 Idx: 10000 Loss: 0.05325474133007068
Epoch: 7 Idx: 15000 Loss: 0.07753729492561816
Properties with neighbours:  42976 Total:  45090
Epoch: 8 Idx: 0 Loss: 0.020809228140644058
Epoch: 8 Idx: 5000 Loss: 0.008114255980203133
Epoch: 8 Idx: 10000 Loss: 0.006976696793475058
Epoch: 8 Idx: 15000 Loss: 0.014636100648587363
Properties with neighbours:  42976 Total:  45090
Epoch: 9 Idx: 0 Loss: 0.007775292492115413
Epoch: 9 Idx: 5000 Loss: 0.01940449338341391
Epoch: 9 Idx: 10000 Loss: 0.01577138798880937
Epoch: 9 Idx: 15000 Loss: 0.014385984684507053
Properties with neighbours:  42976 Total:  45090
Epoch: 10 Idx: 0 Loss: 0.04310991817047056
Epoch: 10 Idx: 5000 Loss: 0.011429471796158231
Epoch: 10 Idx: 10000 Loss: 0.014931087684247933
Epoch: 10 Idx: 15000 Loss: 0.02238091210095865
Properties with neighbours:  42976 Total:  45090
Epoch: 11 Idx: 0 Loss: 0.02793651171810992
Epoch: 11 Idx: 5000 Loss: 0.03507352609441882
Epoch: 11 Idx: 10000 Loss: 0.02089317872399959
Epoch: 11 Idx: 15000 Loss: 0.06708559613919848
Properties with neighbours:  42976 Total:  45090
Epoch: 12 Idx: 0 Loss: 0.028480217629831737
Epoch: 12 Idx: 5000 Loss: 0.014615822509795621
Epoch: 12 Idx: 10000 Loss: 0.012417739436423193
Epoch: 12 Idx: 15000 Loss: 0.02270929104674102
Properties with neighbours:  42976 Total:  45090
Epoch: 13 Idx: 0 Loss: 0.03921307254987974
Epoch: 13 Idx: 5000 Loss: 0.0031679845612893266
Epoch: 13 Idx: 10000 Loss: 0.025282541647838167
Epoch: 13 Idx: 15000 Loss: 0.06549896823054564
Properties with neighbours:  42976 Total:  45090
Epoch: 14 Idx: 0 Loss: 0.04587811990906073
Epoch: 14 Idx: 5000 Loss: 0.0342193689836164
Epoch: 14 Idx: 10000 Loss: 0.005721933135443726
Epoch: 14 Idx: 15000 Loss: 0.039563112764169676
Properties with neighbours:  42976 Total:  45090
Epoch: 15 Idx: 0 Loss: 0.03733654626468037
Epoch: 15 Idx: 5000 Loss: 0.004247466566693647
Epoch: 15 Idx: 10000 Loss: 0.017357066866852455
Epoch: 15 Idx: 15000 Loss: 0.04365163542685817
Properties with neighbours:  42976 Total:  45090
Epoch: 16 Idx: 0 Loss: 0.05856393059224011
Epoch: 16 Idx: 5000 Loss: 0.025815692175529228
Epoch: 16 Idx: 10000 Loss: 0.01962792593495581
