Number of neighbours: 21
Number of entities: 130000
Training size: 110500 Testing size: 13000
Epoch: 0 Idx: 0 Loss: 0.25940377227547595
Epoch: 0 Idx: 5000 Loss: 0.01478132884456152
Epoch: 0 Idx: 10000 Loss: 0.053901297057344075
Epoch: 0 Idx: 15000 Loss: 0.01680360110692463
Epoch: 0 Idx: 20000 Loss: 0.01632873489777226
Epoch: 1 Idx: 0 Loss: 0.04711030871716258
Epoch: 1 Idx: 5000 Loss: 0.10731875021091872
Epoch: 1 Idx: 10000 Loss: 0.01935263835798463
Epoch: 1 Idx: 15000 Loss: 0.036827007087966615
Epoch: 1 Idx: 20000 Loss: 0.05444520584537046
Epoch: 2 Idx: 0 Loss: 0.06969704789247087
Epoch: 2 Idx: 5000 Loss: 0.07789229692517007
Epoch: 2 Idx: 10000 Loss: 0.0277169789508959
Epoch: 2 Idx: 15000 Loss: 0.0303938128020665
Epoch: 2 Idx: 20000 Loss: 0.02270832168766495
Epoch: 3 Idx: 0 Loss: 0.019563918714230216
Epoch: 3 Idx: 5000 Loss: 0.011808210906364252
Epoch: 3 Idx: 10000 Loss: 0.012867205896775083
Epoch: 3 Idx: 15000 Loss: 0.016593933939822333
Epoch: 3 Idx: 20000 Loss: 0.023389548207106297
Epoch: 4 Idx: 0 Loss: 0.04969068453708477
Epoch: 4 Idx: 5000 Loss: 0.16586880031159376
Epoch: 4 Idx: 10000 Loss: 0.05706191632445444
Epoch: 4 Idx: 15000 Loss: 0.04184521543908472
Epoch: 4 Idx: 20000 Loss: 0.04217745400166219
Epoch: 5 Idx: 0 Loss: 0.030123488083900612
Epoch: 5 Idx: 5000 Loss: 0.021828131802082172
Epoch: 5 Idx: 10000 Loss: 0.02947891398326267
Epoch: 5 Idx: 15000 Loss: 0.015523733044864794
Epoch: 5 Idx: 20000 Loss: 0.015331182464266953
Epoch: 6 Idx: 0 Loss: 0.022372206669757227
Epoch: 6 Idx: 5000 Loss: 0.02137504285202908
Epoch: 6 Idx: 10000 Loss: 0.014601639465857413
Epoch: 6 Idx: 15000 Loss: 0.01546771789520309
Epoch: 6 Idx: 20000 Loss: 0.0711623025871023
Epoch: 7 Idx: 0 Loss: 0.015517928868746334
Epoch: 7 Idx: 5000 Loss: 0.014166985430017825
Epoch: 7 Idx: 10000 Loss: 0.021656454689419825
Epoch: 7 Idx: 15000 Loss: 0.024174112681734507
Epoch: 7 Idx: 20000 Loss: 0.034954834727284285
Epoch: 8 Idx: 0 Loss: 0.008176270866372369
Epoch: 8 Idx: 5000 Loss: 0.015103642376747276
Epoch: 8 Idx: 10000 Loss: 0.02177709453072692
Epoch: 8 Idx: 15000 Loss: 0.047991602462399204
Epoch: 8 Idx: 20000 Loss: 0.07533247816974169
Epoch: 9 Idx: 0 Loss: 0.02394926786369758
Epoch: 9 Idx: 5000 Loss: 0.023889438846319562
Epoch: 9 Idx: 10000 Loss: 0.005594161465893177
Epoch: 9 Idx: 15000 Loss: 0.011016020072323282
Epoch: 9 Idx: 20000 Loss: 0.05516265726195635
Epoch: 10 Idx: 0 Loss: 0.01568285792824865
Epoch: 10 Idx: 5000 Loss: 0.014246020967642867
Epoch: 10 Idx: 10000 Loss: 0.034168060096831036
Epoch: 10 Idx: 15000 Loss: 0.02548942351538804
Epoch: 10 Idx: 20000 Loss: 0.10745103487981922
Epoch: 11 Idx: 0 Loss: 0.09291242439864421
Epoch: 11 Idx: 5000 Loss: 0.060778739659294
