Number of neighbours: 37
Number of entities: 122893
Training size: 109284 Testing size: 13609
Epoch: 0 Idx: 0 Loss: 0.3274559529213592
Epoch: 0 Idx: 1000 Loss: 0.04207501769745301
Epoch: 0 Idx: 2000 Loss: 0.01992843410408134
Epoch: 0 Idx: 3000 Loss: 0.018925059652631044
Epoch: 0 Idx: 4000 Loss: 0.005819624192941146
Epoch: 0 Idx: 5000 Loss: 0.044703482013965345
Epoch: 0 Idx: 6000 Loss: 0.03173306195301065
Epoch: 0 Idx: 7000 Loss: 0.01145033294855298
Epoch: 0 Idx: 8000 Loss: 0.021198014110754594
Epoch: 0 Idx: 9000 Loss: 0.043119049464533224
Epoch: 0 Idx: 10000 Loss: 0.04467069415775674
Epoch: 0 Idx: 11000 Loss: 0.012856689041167903
Epoch: 0 Idx: 12000 Loss: 0.06203039529421724
Epoch: 0 Idx: 13000 Loss: 0.01124403782947438
Epoch: 0 Idx: 14000 Loss: 0.010419106991709694
Epoch: 0 Idx: 15000 Loss: 0.03387455799457614
Epoch: 0 Idx: 16000 Loss: 0.007817387446620326
Epoch: 0 Idx: 17000 Loss: 0.017267745475659468
Epoch: 0 Idx: 18000 Loss: 0.002817296655033153
Epoch: 0 Idx: 19000 Loss: 0.03398241486804726
Epoch: 0 Idx: 20000 Loss: 0.0053850747436206044
Epoch: 1 Idx: 0 Loss: 0.013481907581879282
Epoch: 1 Idx: 1000 Loss: 0.02096859218245662
Epoch: 1 Idx: 2000 Loss: 0.010358529447166285
Epoch: 1 Idx: 3000 Loss: 0.02313277805580364
Epoch: 1 Idx: 4000 Loss: 0.017793618635084368
Epoch: 1 Idx: 5000 Loss: 0.07436634990729829
Epoch: 1 Idx: 6000 Loss: 0.022544776551431247
Epoch: 1 Idx: 7000 Loss: 0.012343714549580678
Epoch: 1 Idx: 8000 Loss: 0.012793488627348915
Epoch: 1 Idx: 9000 Loss: 0.006339937540676394
Epoch: 1 Idx: 10000 Loss: 0.13501206336590948
Epoch: 1 Idx: 11000 Loss: 0.025540491891604723
Epoch: 1 Idx: 12000 Loss: 0.008177601536567186
Epoch: 1 Idx: 13000 Loss: 0.028445948070840273
Epoch: 1 Idx: 14000 Loss: 0.018761511527514457
