Number of neighbours: 32
Number of entities: 122893
Training size: 109284 Testing size: 13609
Epoch: 0 Idx: 0 Loss: 0.14677285232895726
Epoch: 0 Idx: 1000 Loss: 0.0066017721900826455
Epoch: 0 Idx: 2000 Loss: 0.002123936765221337
Epoch: 0 Idx: 3000 Loss: 0.01924145461348937
Epoch: 0 Idx: 4000 Loss: 0.032280070212315236
Epoch: 0 Idx: 5000 Loss: 0.0025211379865184586
Epoch: 0 Idx: 6000 Loss: 0.021542885283057242
Epoch: 0 Idx: 7000 Loss: 0.018761489317134495
Epoch: 0 Idx: 8000 Loss: 0.0167768632037761
Epoch: 0 Idx: 9000 Loss: 0.002230250602697867
Epoch: 0 Idx: 10000 Loss: 0.03441885413890268
Epoch: 0 Idx: 11000 Loss: 0.019833625820255198
Epoch: 0 Idx: 12000 Loss: 0.014318121751665145
Epoch: 0 Idx: 13000 Loss: 0.013657489710475484
Epoch: 0 Idx: 14000 Loss: 0.026439155831597255
Epoch: 0 Idx: 15000 Loss: 0.037634706176846125
Epoch: 0 Idx: 16000 Loss: 0.0079754000737445
Epoch: 0 Idx: 17000 Loss: 0.017274477831137364
Epoch: 1 Idx: 0 Loss: 0.012715458333410206
Epoch: 1 Idx: 1000 Loss: 0.012243064962161406
Epoch: 1 Idx: 2000 Loss: 0.02160962984095907
Epoch: 1 Idx: 3000 Loss: 0.04283334592395781
Epoch: 1 Idx: 4000 Loss: 0.012747248764077946
Epoch: 1 Idx: 5000 Loss: 0.02847762688994739
Epoch: 1 Idx: 6000 Loss: 0.015992398334034076
Epoch: 1 Idx: 7000 Loss: 0.06937041175690194
Epoch: 1 Idx: 8000 Loss: 0.025219190553538207
Epoch: 1 Idx: 9000 Loss: 0.05096336123532071
Epoch: 1 Idx: 10000 Loss: 0.0259767143582392
Epoch: 1 Idx: 11000 Loss: 0.005187086509541683
Epoch: 1 Idx: 12000 Loss: 0.04863315234112257
Epoch: 1 Idx: 13000 Loss: 0.0341817507085289
Epoch: 1 Idx: 14000 Loss: 0.027263780380053858
Epoch: 1 Idx: 15000 Loss: 0.00946736903149913
Epoch: 1 Idx: 16000 Loss: 0.08268607375029705
Epoch: 1 Idx: 17000 Loss: 0.013845713005263707
Epoch: 2 Idx: 0 Loss: 0.025875917774421962
Epoch: 2 Idx: 1000 Loss: 0.01317613125349364
Epoch: 2 Idx: 2000 Loss: 0.04711865175550838
Epoch: 2 Idx: 3000 Loss: 0.03950832091852173
Epoch: 2 Idx: 4000 Loss: 0.02978003618974371
Epoch: 2 Idx: 5000 Loss: 0.005755349310415039
Epoch: 2 Idx: 6000 Loss: 0.007301681132172162
Epoch: 2 Idx: 7000 Loss: 0.03432140980221071
Epoch: 2 Idx: 8000 Loss: 0.016439751132190265
Epoch: 2 Idx: 9000 Loss: 0.025710747970237834
Epoch: 2 Idx: 10000 Loss: 0.010487965555254646
Epoch: 2 Idx: 11000 Loss: 0.027094461665136273
Epoch: 2 Idx: 12000 Loss: 0.02063019707170779
Epoch: 2 Idx: 13000 Loss: 0.01098965322375236
Epoch: 2 Idx: 14000 Loss: 0.010057573741211644
Epoch: 2 Idx: 15000 Loss: 0.014121496606844058
Epoch: 2 Idx: 16000 Loss: 0.009013005424955915
Epoch: 2 Idx: 17000 Loss: 0.035033347111556326
Epoch: 3 Idx: 0 Loss: 0.007714270633709766
Epoch: 3 Idx: 1000 Loss: 0.014036668355307277
Epoch: 3 Idx: 2000 Loss: 0.009687677041002528
Epoch: 3 Idx: 3000 Loss: 0.014206085033245497
Epoch: 3 Idx: 4000 Loss: 0.006543858121528409
Epoch: 3 Idx: 5000 Loss: 0.050340929343860454
Epoch: 3 Idx: 6000 Loss: 0.0038891642125462797
Epoch: 3 Idx: 7000 Loss: 0.012664902873511482
Epoch: 3 Idx: 8000 Loss: 0.020484719221125096
Epoch: 3 Idx: 9000 Loss: 0.010155398718713626
Epoch: 3 Idx: 10000 Loss: 0.016915140046858585
Epoch: 3 Idx: 11000 Loss: 0.010877744650500176
Epoch: 3 Idx: 12000 Loss: 0.012691192422841524
Epoch: 3 Idx: 13000 Loss: 0.016380743666485884
Epoch: 3 Idx: 14000 Loss: 0.01582784373202465
Epoch: 3 Idx: 15000 Loss: 0.03407620382293736
Epoch: 3 Idx: 16000 Loss: 0.006991946515735673
Epoch: 3 Idx: 17000 Loss: 0.013179567674705146
Epoch: 4 Idx: 0 Loss: 0.008241250147047166
Epoch: 4 Idx: 1000 Loss: 0.015698757366018116
Epoch: 4 Idx: 2000 Loss: 0.010096210896067055
Epoch: 4 Idx: 3000 Loss: 0.027565192871209687
Epoch: 4 Idx: 4000 Loss: 0.007934568513857394
Epoch: 4 Idx: 5000 Loss: 0.017150938832250724
Epoch: 4 Idx: 6000 Loss: 0.007743215530481538
Epoch: 4 Idx: 7000 Loss: 0.04028724059499804
Epoch: 4 Idx: 8000 Loss: 0.006404206060372333
Epoch: 4 Idx: 9000 Loss: 0.012073884547568019
Epoch: 4 Idx: 10000 Loss: 0.016328838130847838
Epoch: 4 Idx: 11000 Loss: 0.030517457856420217
Epoch: 4 Idx: 12000 Loss: 0.012664719666219126
Epoch: 4 Idx: 13000 Loss: 0.0016341222875998884
Epoch: 4 Idx: 14000 Loss: 0.006203331784910018
Epoch: 4 Idx: 15000 Loss: 0.018383858274652103
Epoch: 4 Idx: 16000 Loss: 0.0078776307951253
Epoch: 4 Idx: 17000 Loss: 0.011906887439331328
