Number of neighbours: 24
Number of entities: 122893
Training size: 109284 Testing size: 13609
Epoch: 0 Idx: 0 Loss: 0.2572661455938698
Epoch: 0 Idx: 1000 Loss: 0.030276742105511074
Epoch: 0 Idx: 2000 Loss: 0.03871024297685841
Epoch: 0 Idx: 3000 Loss: 0.02071494463695067
Epoch: 0 Idx: 4000 Loss: 0.015508652642554282
Epoch: 0 Idx: 5000 Loss: 0.02071381903349994
Epoch: 0 Idx: 6000 Loss: 0.01979170678710955
Epoch: 0 Idx: 7000 Loss: 0.023269103497328754
Epoch: 0 Idx: 8000 Loss: 0.09871031332145447
Epoch: 0 Idx: 9000 Loss: 0.009862670982276377
Epoch: 0 Idx: 10000 Loss: 0.009433410823075371
Epoch: 0 Idx: 11000 Loss: 0.04422181327349254
Epoch: 0 Idx: 12000 Loss: 0.02172459839975176
Epoch: 0 Idx: 13000 Loss: 0.036495003918710814
Epoch: 0 Idx: 14000 Loss: 0.01746074436964695
Epoch: 0 Idx: 15000 Loss: 0.030131473001702717
Epoch: 0 Idx: 16000 Loss: 0.029826869222821746
Epoch: 0 Idx: 17000 Loss: 0.0050083050730880384
Epoch: 1 Idx: 0 Loss: 0.023108914054735266
Epoch: 1 Idx: 1000 Loss: 0.018888330020593615
Epoch: 1 Idx: 2000 Loss: 0.039420106783688735
Epoch: 1 Idx: 3000 Loss: 0.015706289704359465
Epoch: 1 Idx: 4000 Loss: 0.020089860311555564
Epoch: 1 Idx: 5000 Loss: 0.03118613830301362
Epoch: 1 Idx: 6000 Loss: 0.013373012121954958
Epoch: 1 Idx: 7000 Loss: 0.007583928010412391
Epoch: 1 Idx: 8000 Loss: 0.019380360312309927
Epoch: 1 Idx: 9000 Loss: 0.004398409931718526
Epoch: 1 Idx: 10000 Loss: 0.041934656823888326
Epoch: 1 Idx: 11000 Loss: 0.02444227655229895
Epoch: 1 Idx: 12000 Loss: 0.042100169074208965
Epoch: 1 Idx: 13000 Loss: 0.031882497445579104
Epoch: 1 Idx: 14000 Loss: 0.10888302079087984
Epoch: 1 Idx: 15000 Loss: 0.016269346625040405
Epoch: 1 Idx: 16000 Loss: 0.014839209029968808
Epoch: 1 Idx: 17000 Loss: 0.04079393370470601
Epoch: 2 Idx: 0 Loss: 0.07674839633349292
