Number of neighbours: 34
Number of entities: 98688
Training size: 87849 Testing size: 2117
Training size: 22588 Testing size: 1617
Properties with neighbours:  42976 Total:  45090
Epoch: 0 Idx: 0 Loss: 0.10537003516542996
Epoch: 0 Idx: 5000 Loss: 0.042640046685587
Epoch: 0 Idx: 10000 Loss: 0.012442894067338953
Epoch: 0 Idx: 15000 Loss: 0.021117011866602597
Properties with neighbours:  42976 Total:  45090
Epoch: 1 Idx: 0 Loss: 0.08568138988926423
Epoch: 1 Idx: 5000 Loss: 0.01847995279822202
Epoch: 1 Idx: 10000 Loss: 0.005179614027203234
Epoch: 1 Idx: 15000 Loss: 0.02879440074082438
Properties with neighbours:  42976 Total:  45090
Epoch: 2 Idx: 0 Loss: 0.09240945994775372
Epoch: 2 Idx: 5000 Loss: 0.06662083035351374
Epoch: 2 Idx: 10000 Loss: 0.03696692361360177
Epoch: 2 Idx: 15000 Loss: 0.024636018841666153
Properties with neighbours:  42976 Total:  45090
Epoch: 3 Idx: 0 Loss: 0.17494462573748187
Epoch: 3 Idx: 5000 Loss: 0.02106466510353857
Epoch: 3 Idx: 10000 Loss: 0.04709095731027324
Epoch: 3 Idx: 15000 Loss: 0.018327998711014124
Properties with neighbours:  42976 Total:  45090
Epoch: 4 Idx: 0 Loss: 0.08855202602284651
Epoch: 4 Idx: 5000 Loss: 0.011502408466209934
Epoch: 4 Idx: 10000 Loss: 0.013581514259021352
Epoch: 4 Idx: 15000 Loss: 0.007463855198664604
Properties with neighbours:  42976 Total:  45090
Epoch: 5 Idx: 0 Loss: 0.12285620429779823
Epoch: 5 Idx: 5000 Loss: 0.09103170173882341
Epoch: 5 Idx: 10000 Loss: 0.015100849143151946
Epoch: 5 Idx: 15000 Loss: 0.017916144959647815
Properties with neighbours:  42976 Total:  45090
Epoch: 6 Idx: 0 Loss: 0.02912191703215098
Epoch: 6 Idx: 5000 Loss: 0.041180470214775916
Epoch: 6 Idx: 10000 Loss: 0.07571449171372657
Epoch: 6 Idx: 15000 Loss: 0.03228055837796595
Properties with neighbours:  42976 Total:  45090
Epoch: 7 Idx: 0 Loss: 0.00674195723464488
Epoch: 7 Idx: 5000 Loss: 0.08072607109822617
Epoch: 7 Idx: 10000 Loss: 0.02798599387857969
Epoch: 7 Idx: 15000 Loss: 0.03534845116229902
Properties with neighbours:  42976 Total:  45090
Epoch: 8 Idx: 0 Loss: 0.12055099948441485
Epoch: 8 Idx: 5000 Loss: 0.020492948524153065
Epoch: 8 Idx: 10000 Loss: 0.03562872920670461
Epoch: 8 Idx: 15000 Loss: 0.020477050289160675
Properties with neighbours:  42976 Total:  45090
Epoch: 9 Idx: 0 Loss: 0.15553533604928116
Epoch: 9 Idx: 5000 Loss: 0.011828266596246926
Epoch: 9 Idx: 10000 Loss: 0.03777516617606606
Epoch: 9 Idx: 15000 Loss: 0.006188908138733013
Properties with neighbours:  42976 Total:  45090
Epoch: 10 Idx: 0 Loss: 0.09256865057670605
Epoch: 10 Idx: 5000 Loss: 0.02143523293568351
Epoch: 10 Idx: 10000 Loss: 0.047860517127701084
Epoch: 10 Idx: 15000 Loss: 0.03305281683241139
Properties with neighbours:  42976 Total:  45090
Epoch: 11 Idx: 0 Loss: 0.09258831927649158
Epoch: 11 Idx: 5000 Loss: 0.02206050995086249
Epoch: 11 Idx: 10000 Loss: 0.027113419416167243
Epoch: 11 Idx: 15000 Loss: 0.005777278083936531
Properties with neighbours:  42976 Total:  45090
Epoch: 12 Idx: 0 Loss: 0.09003399256812826
Epoch: 12 Idx: 5000 Loss: 0.0053063095562323965
Epoch: 12 Idx: 10000 Loss: 0.022354168315684837
Epoch: 12 Idx: 15000 Loss: 0.01555289944637107
Properties with neighbours:  42976 Total:  45090
Epoch: 13 Idx: 0 Loss: 0.06396231680677059
Epoch: 13 Idx: 5000 Loss: 0.031067150406958382
Epoch: 13 Idx: 10000 Loss: 0.052651030342880586
Epoch: 13 Idx: 15000 Loss: 0.03211021020885728
Properties with neighbours:  42976 Total:  45090
Epoch: 14 Idx: 0 Loss: 0.15674691510195843
Epoch: 14 Idx: 5000 Loss: 0.023884334598078868
Epoch: 14 Idx: 10000 Loss: 0.014299915632263615
Epoch: 14 Idx: 15000 Loss: 0.027959572150592183
Properties with neighbours:  42976 Total:  45090
Epoch: 15 Idx: 0 Loss: 0.07382500513934982
Epoch: 15 Idx: 5000 Loss: 0.0268509785478749
Epoch: 15 Idx: 10000 Loss: 0.031286815530638584
Epoch: 15 Idx: 15000 Loss: 0.008339522824448114
Properties with neighbours:  42976 Total:  45090
Epoch: 16 Idx: 0 Loss: 0.15878471664287894
Epoch: 16 Idx: 5000 Loss: 0.02955537574894502
Epoch: 16 Idx: 10000 Loss: 0.023451538373261385
Epoch: 16 Idx: 15000 Loss: 0.00710850418346157
