Number of entities: 122893
Training size: 109284 Testing size: 13609
Epoch: 0 Idx: 0 Loss: 0.17125816982333336
Epoch: 0 Idx: 1000 Loss: 0.006100179373367743
Epoch: 0 Idx: 2000 Loss: 0.01801688672692037
Epoch: 0 Idx: 3000 Loss: 0.007191065251749595
Epoch: 0 Idx: 4000 Loss: 0.005866224833326267
Epoch: 0 Idx: 5000 Loss: 0.01894737844586366
Epoch: 0 Idx: 6000 Loss: 0.021928913127000637
Epoch: 0 Idx: 7000 Loss: 0.009611819652622377
Epoch: 0 Idx: 8000 Loss: 0.015577407901747688
Epoch: 0 Idx: 9000 Loss: 0.009455779124859145
Epoch: 0 Idx: 10000 Loss: 0.02913413740102625
Epoch: 0 Idx: 11000 Loss: 0.028492719699322433
Epoch: 1 Idx: 0 Loss: 0.032412608065898754
Epoch: 1 Idx: 1000 Loss: 0.03600277606522583
Epoch: 1 Idx: 2000 Loss: 0.012337531580570488
Epoch: 1 Idx: 3000 Loss: 0.032357442865806565
Epoch: 1 Idx: 4000 Loss: 0.024538479794509092
Epoch: 1 Idx: 5000 Loss: 0.026054285303302047
Epoch: 1 Idx: 6000 Loss: 0.02675040076423681
Epoch: 1 Idx: 7000 Loss: 0.022984874742989662
Epoch: 1 Idx: 8000 Loss: 0.04132746278012009
Epoch: 1 Idx: 9000 Loss: 0.012939479512504804
Epoch: 1 Idx: 10000 Loss: 0.03545234586760986
Epoch: 1 Idx: 11000 Loss: 0.045698845923806006
Epoch: 2 Idx: 0 Loss: 0.030316654938200183
Epoch: 2 Idx: 1000 Loss: 0.003590295031931957
Epoch: 2 Idx: 2000 Loss: 0.029778070477817387
Epoch: 2 Idx: 3000 Loss: 0.008300587943247754
Epoch: 2 Idx: 4000 Loss: 0.003305525043572982
Epoch: 2 Idx: 5000 Loss: 0.017671058031137336
Epoch: 2 Idx: 6000 Loss: 0.027586091641087728
Epoch: 2 Idx: 7000 Loss: 0.015299700094997508
Epoch: 2 Idx: 8000 Loss: 0.010488643136516243
Epoch: 2 Idx: 9000 Loss: 0.012952635989110253
Epoch: 2 Idx: 10000 Loss: 0.010988614125855787
Epoch: 2 Idx: 11000 Loss: 0.006555626259312483
Epoch: 3 Idx: 0 Loss: 0.02352705057410457
Epoch: 3 Idx: 1000 Loss: 0.05264230217083447
Epoch: 3 Idx: 2000 Loss: 0.008432530116972387
Epoch: 3 Idx: 3000 Loss: 0.01048294163608313
Epoch: 3 Idx: 4000 Loss: 0.021528639889303248
Epoch: 3 Idx: 5000 Loss: 0.02916163808041707
Epoch: 3 Idx: 6000 Loss: 0.0214389349627973
Epoch: 3 Idx: 7000 Loss: 0.005938977313443944
Epoch: 3 Idx: 8000 Loss: 0.005743048197614087
Epoch: 3 Idx: 9000 Loss: 0.022505455310872627
Epoch: 3 Idx: 10000 Loss: 0.023812253909239293
Epoch: 3 Idx: 11000 Loss: 0.10956334536378744
Epoch: 4 Idx: 0 Loss: 0.006737778722165056
Epoch: 4 Idx: 1000 Loss: 0.008568713033293419
Epoch: 4 Idx: 2000 Loss: 0.06113347179907046
Epoch: 4 Idx: 3000 Loss: 0.03213052061423758
Epoch: 4 Idx: 4000 Loss: 0.029187290381609964
Epoch: 4 Idx: 5000 Loss: 0.014486861760613517
Epoch: 4 Idx: 6000 Loss: 0.0205107062552466
Epoch: 4 Idx: 7000 Loss: 0.005939698025392864
Epoch: 4 Idx: 8000 Loss: 0.004006530337895805
Epoch: 4 Idx: 9000 Loss: 0.04947313006173816
Epoch: 4 Idx: 10000 Loss: 0.019144875414406314
Epoch: 4 Idx: 11000 Loss: 0.003396262310873254
Epoch: 5 Idx: 0 Loss: 0.011665148915096965
Epoch: 5 Idx: 1000 Loss: 0.013322739089196897
Epoch: 5 Idx: 2000 Loss: 0.02395436510351498
Epoch: 5 Idx: 3000 Loss: 0.019008744704793905
Epoch: 5 Idx: 4000 Loss: 0.007224947134938603
Epoch: 5 Idx: 5000 Loss: 0.033517848084937886
Epoch: 5 Idx: 6000 Loss: 0.025004973544608178
Epoch: 5 Idx: 7000 Loss: 0.017164865178051627
Epoch: 5 Idx: 8000 Loss: 0.027050056217137422
Epoch: 5 Idx: 9000 Loss: 0.015272673498221367
Epoch: 5 Idx: 10000 Loss: 0.02371559119855111
Epoch: 5 Idx: 11000 Loss: 0.012380871446662296
Epoch: 6 Idx: 0 Loss: 0.010381144298772774
Epoch: 6 Idx: 1000 Loss: 0.007070571841921135
Epoch: 6 Idx: 2000 Loss: 0.03015047851974601
Epoch: 6 Idx: 3000 Loss: 0.030905727419532705
Epoch: 6 Idx: 4000 Loss: 0.020696556560373038
Epoch: 6 Idx: 5000 Loss: 0.01578007943732038
Epoch: 6 Idx: 6000 Loss: 0.021559814893290803
Epoch: 6 Idx: 7000 Loss: 0.026969082371049176
Epoch: 6 Idx: 8000 Loss: 0.002441521142892886
Epoch: 6 Idx: 9000 Loss: 0.013208479161890961
Epoch: 6 Idx: 10000 Loss: 0.009316586101377682
Epoch: 6 Idx: 11000 Loss: 0.015911094837195806
Epoch: 7 Idx: 0 Loss: 0.025274305776059332
Epoch: 7 Idx: 1000 Loss: 0.004450170802160408
Epoch: 7 Idx: 2000 Loss: 0.008316467560149829
Epoch: 7 Idx: 3000 Loss: 0.029223154717256804
Epoch: 7 Idx: 4000 Loss: 0.013364562808023962
Epoch: 7 Idx: 5000 Loss: 0.013878559254197063
Epoch: 7 Idx: 6000 Loss: 0.029224812027534405
Epoch: 7 Idx: 7000 Loss: 0.03789402943800461
Epoch: 7 Idx: 8000 Loss: 0.020617565108520475
Epoch: 7 Idx: 9000 Loss: 0.0022446423583810144
Epoch: 7 Idx: 10000 Loss: 0.007677607971915575
Epoch: 7 Idx: 11000 Loss: 0.009698929386234869
Epoch: 8 Idx: 0 Loss: 0.010934213173767615
Epoch: 8 Idx: 1000 Loss: 0.004936255171467738
Epoch: 8 Idx: 2000 Loss: 0.04743204904543671
Epoch: 8 Idx: 3000 Loss: 0.025621862763941995
Epoch: 8 Idx: 4000 Loss: 0.005060201411474787
Epoch: 8 Idx: 5000 Loss: 0.02196706929405474
Epoch: 8 Idx: 6000 Loss: 0.022361492284369854
Epoch: 8 Idx: 7000 Loss: 0.005705229265158261
Epoch: 8 Idx: 8000 Loss: 0.03153746025000389
Epoch: 8 Idx: 9000 Loss: 0.021188840335845036
Epoch: 8 Idx: 10000 Loss: 0.025189797382554655
Epoch: 8 Idx: 11000 Loss: 0.0039282113999349316
Epoch: 9 Idx: 0 Loss: 0.04443837056148957
Epoch: 9 Idx: 1000 Loss: 0.021706718609194764
Epoch: 9 Idx: 2000 Loss: 0.03151225274159461
Epoch: 9 Idx: 3000 Loss: 0.009720419234347853
Epoch: 9 Idx: 4000 Loss: 0.059666130692143146
Epoch: 9 Idx: 5000 Loss: 0.029192243556308246
Epoch: 9 Idx: 6000 Loss: 0.02998379802906773
Epoch: 9 Idx: 7000 Loss: 0.003561252572486068
Epoch: 9 Idx: 8000 Loss: 0.01938451118435242
