Number of neighbours: 30
Number of entities: 98688
Training size: 87849 Testing size: 2117
Training size: 22588 Testing size: 1617
Properties with neighbours:  42976 Total:  45090
Epoch: 0 Idx: 0 Loss: 0.18094787396119905
Epoch: 0 Idx: 5000 Loss: 0.07387757885666178
Epoch: 0 Idx: 10000 Loss: 0.014850327018921049
Epoch: 0 Idx: 15000 Loss: 0.012322449639604566
Properties with neighbours:  42976 Total:  45090
Epoch: 1 Idx: 0 Loss: 0.018742221851643613
Epoch: 1 Idx: 5000 Loss: 0.028632944342313123
Epoch: 1 Idx: 10000 Loss: 0.02033333671997687
Epoch: 1 Idx: 15000 Loss: 0.019884414743058
Properties with neighbours:  42976 Total:  45090
Epoch: 2 Idx: 0 Loss: 0.03740995340947514
Epoch: 2 Idx: 5000 Loss: 0.023031641348594048
Epoch: 2 Idx: 10000 Loss: 0.008749958980948404
Epoch: 2 Idx: 15000 Loss: 0.09432034834956174
Properties with neighbours:  42976 Total:  45090
Epoch: 3 Idx: 0 Loss: 0.018355518453042112
Epoch: 3 Idx: 5000 Loss: 0.016165160695080637
Epoch: 3 Idx: 10000 Loss: 0.028996904497118774
Epoch: 3 Idx: 15000 Loss: 0.06596387867466555
Properties with neighbours:  42976 Total:  45090
Epoch: 4 Idx: 0 Loss: 0.04385961417032658
Epoch: 4 Idx: 5000 Loss: 0.010343745162808414
Epoch: 4 Idx: 10000 Loss: 0.0807549838334256
Epoch: 4 Idx: 15000 Loss: 0.01825364457151738
Properties with neighbours:  42976 Total:  45090
Epoch: 5 Idx: 0 Loss: 0.04633611320105543
Epoch: 5 Idx: 5000 Loss: 0.08456595757588065
Epoch: 5 Idx: 10000 Loss: 0.017744430429137575
Epoch: 5 Idx: 15000 Loss: 0.0046798274307760235
Properties with neighbours:  42976 Total:  45090
Epoch: 6 Idx: 0 Loss: 0.08075589090410375
Epoch: 6 Idx: 5000 Loss: 0.03052099934210429
Epoch: 6 Idx: 10000 Loss: 0.03740742817907739
Epoch: 6 Idx: 15000 Loss: 0.037892343317464286
Properties with neighbours:  42976 Total:  45090
Epoch: 7 Idx: 0 Loss: 0.04564501959061833
Epoch: 7 Idx: 5000 Loss: 0.020208309813692968
Epoch: 7 Idx: 10000 Loss: 0.0066365428726244124
Epoch: 7 Idx: 15000 Loss: 0.010217281015862957
Properties with neighbours:  42976 Total:  45090
Epoch: 8 Idx: 0 Loss: 0.06540112386588702
Epoch: 8 Idx: 5000 Loss: 0.023921650461595053
Epoch: 8 Idx: 10000 Loss: 0.024677420785684245
Epoch: 8 Idx: 15000 Loss: 0.018493958180570477
Properties with neighbours:  42976 Total:  45090
Epoch: 9 Idx: 0 Loss: 0.02766156716999332
Epoch: 9 Idx: 5000 Loss: 0.025883435459120068
Epoch: 9 Idx: 10000 Loss: 0.032505162114857974
Epoch: 9 Idx: 15000 Loss: 0.04222373564770646
Properties with neighbours:  42976 Total:  45090
Epoch: 10 Idx: 0 Loss: 0.057928824848408375
Epoch: 10 Idx: 5000 Loss: 0.015901506050897688
Epoch: 10 Idx: 10000 Loss: 0.0471515478421234
Epoch: 10 Idx: 15000 Loss: 0.029949083121209558
Properties with neighbours:  42976 Total:  45090
Epoch: 11 Idx: 0 Loss: 0.014602927782305451
Epoch: 11 Idx: 5000 Loss: 0.023707356436317037
Epoch: 11 Idx: 10000 Loss: 0.030498287081881334
Epoch: 11 Idx: 15000 Loss: 0.012746045529824303
Properties with neighbours:  42976 Total:  45090
Epoch: 12 Idx: 0 Loss: 0.037146809025062746
Epoch: 12 Idx: 5000 Loss: 0.012119435462922408
Epoch: 12 Idx: 10000 Loss: 0.018862276135238207
Epoch: 12 Idx: 15000 Loss: 0.012683769730494471
Properties with neighbours:  42976 Total:  45090
Epoch: 13 Idx: 0 Loss: 0.03297007146645946
Epoch: 13 Idx: 5000 Loss: 0.014505936154577105
Epoch: 13 Idx: 10000 Loss: 0.03944452653934538
Epoch: 13 Idx: 15000 Loss: 0.0036119704103262608
Properties with neighbours:  42976 Total:  45090
Epoch: 14 Idx: 0 Loss: 0.02312632191147697
Epoch: 14 Idx: 5000 Loss: 0.02800123961208848
Epoch: 14 Idx: 10000 Loss: 0.018093377689196586
Epoch: 14 Idx: 15000 Loss: 0.021719155492984546
Properties with neighbours:  42976 Total:  45090
Epoch: 15 Idx: 0 Loss: 0.05977094094469563
Epoch: 15 Idx: 5000 Loss: 0.020119275452864554
Epoch: 15 Idx: 10000 Loss: 0.03390682985278627
Epoch: 15 Idx: 15000 Loss: 0.019404380467213003
Properties with neighbours:  42976 Total:  45090
Epoch: 16 Idx: 0 Loss: 0.03865668547056656
Epoch: 16 Idx: 5000 Loss: 0.02568034894048776
Epoch: 16 Idx: 10000 Loss: 0.031228381242870026
