Number of neighbours: 8
Number of entities: 122893
Training size: 109284 Testing size: 13609
Epoch: 0 Idx: 0 Loss: 0.06950846418926251
Epoch: 0 Idx: 1000 Loss: 0.04943794757459022
Epoch: 0 Idx: 2000 Loss: 0.019859581962812706
Epoch: 0 Idx: 3000 Loss: 0.034926230815281054
Epoch: 1 Idx: 0 Loss: 0.0034658113885884297
Epoch: 1 Idx: 1000 Loss: 0.012436644727496697
Epoch: 1 Idx: 2000 Loss: 0.005766234095318869
Epoch: 1 Idx: 3000 Loss: 0.0038522512981747315
Epoch: 2 Idx: 0 Loss: 0.001990364234151367
Epoch: 2 Idx: 1000 Loss: 0.004504654293939566
Epoch: 2 Idx: 2000 Loss: 0.0012639860855731399
Epoch: 2 Idx: 3000 Loss: 0.0006765836914929741
Epoch: 3 Idx: 0 Loss: 0.083699092315662
Epoch: 3 Idx: 1000 Loss: 0.005523645197768608
Epoch: 3 Idx: 2000 Loss: 0.030795479647850305
Epoch: 3 Idx: 3000 Loss: 0.004791752447731659
Epoch: 4 Idx: 0 Loss: 0.006593573341135314
Epoch: 4 Idx: 1000 Loss: 0.006732609571074499
Epoch: 4 Idx: 2000 Loss: 0.00325680492498577
Epoch: 4 Idx: 3000 Loss: 0.09264855271640422
Epoch: 5 Idx: 0 Loss: 0.018447810295414577
Epoch: 5 Idx: 1000 Loss: 0.0320773861600649
Epoch: 5 Idx: 2000 Loss: 0.008152376760106673
Epoch: 5 Idx: 3000 Loss: 0.00042876295003321465
Epoch: 6 Idx: 0 Loss: 0.0029597926182479526
Epoch: 6 Idx: 1000 Loss: 0.013427768920528117
Epoch: 6 Idx: 2000 Loss: 0.0013232934302539593
Epoch: 6 Idx: 3000 Loss: 0.014840693788845895
Epoch: 7 Idx: 0 Loss: 0.076899451107721
Epoch: 7 Idx: 1000 Loss: 0.0022406304959644635
Epoch: 7 Idx: 2000 Loss: 0.01721370901797781
Epoch: 7 Idx: 3000 Loss: 0.01188234414122546
Epoch: 8 Idx: 0 Loss: 0.0072680943520682505
Epoch: 8 Idx: 1000 Loss: 0.020519348668275154
Epoch: 8 Idx: 2000 Loss: 0.0019566463379256877
Epoch: 8 Idx: 3000 Loss: 0.00037965327135859947
Epoch: 9 Idx: 0 Loss: 0.0005415774951706327
Epoch: 9 Idx: 1000 Loss: 0.011455470001507984
Epoch: 9 Idx: 2000 Loss: 0.028558762030480946
Epoch: 9 Idx: 3000 Loss: 0.009502270969566639
Epoch: 10 Idx: 0 Loss: 0.0006754173695289851
Epoch: 10 Idx: 1000 Loss: 0.0204033643639709
Epoch: 10 Idx: 2000 Loss: 0.0002981311622986999
Epoch: 10 Idx: 3000 Loss: 0.007815437717241315
Epoch: 11 Idx: 0 Loss: 0.004264987420323235
Epoch: 11 Idx: 1000 Loss: 0.0004965829030272569
Epoch: 11 Idx: 2000 Loss: 0.00048057105329923
Epoch: 11 Idx: 3000 Loss: 0.03432807974985825
Epoch: 12 Idx: 0 Loss: 0.014237328354646039
Epoch: 12 Idx: 1000 Loss: 0.004820456686867173
Epoch: 12 Idx: 2000 Loss: 0.009950532861010677
Epoch: 12 Idx: 3000 Loss: 0.03735990358035611
Epoch: 13 Idx: 0 Loss: 0.020910221176514778
Epoch: 13 Idx: 1000 Loss: 0.005540075880571169
Epoch: 13 Idx: 2000 Loss: 0.01060484313656475
Epoch: 13 Idx: 3000 Loss: 0.033198600617246506
Epoch: 14 Idx: 0 Loss: 0.0001982217676293128
Epoch: 14 Idx: 1000 Loss: 0.007469282559972291
Epoch: 14 Idx: 2000 Loss: 0.020019408264915328
Epoch: 14 Idx: 3000 Loss: 0.008698101047073303
Epoch: 15 Idx: 0 Loss: 0.01618761378482872
Epoch: 15 Idx: 1000 Loss: 0.0002478232304381905
Epoch: 15 Idx: 2000 Loss: 0.008484445580420054
Epoch: 15 Idx: 3000 Loss: 0.0023170648717710995
Epoch: 16 Idx: 0 Loss: 0.019472576225693795
Epoch: 16 Idx: 1000 Loss: 0.023670496697024253
Epoch: 16 Idx: 2000 Loss: 0.04358410721693524
Epoch: 16 Idx: 3000 Loss: 0.0030843985969349016
Epoch: 17 Idx: 0 Loss: 0.003670866132841312
Epoch: 17 Idx: 1000 Loss: 0.009396240331279773
Epoch: 17 Idx: 2000 Loss: 0.0028799552648962517
Epoch: 17 Idx: 3000 Loss: 0.008743180628173608
Epoch: 18 Idx: 0 Loss: 0.023667000775946776
Epoch: 18 Idx: 1000 Loss: 0.002868066675519005
Epoch: 18 Idx: 2000 Loss: 0.017473454328202423
Epoch: 18 Idx: 3000 Loss: 0.009750736086509752
Epoch: 19 Idx: 0 Loss: 0.00020180594480712237
Epoch: 19 Idx: 1000 Loss: 0.003316900879835774
Epoch: 19 Idx: 2000 Loss: 0.0014772377380575484
Epoch: 19 Idx: 3000 Loss: 0.0025384662875752506
Epoch: 20 Idx: 0 Loss: 0.004970809073457269
Epoch: 20 Idx: 1000 Loss: 0.01890444572198459
Epoch: 20 Idx: 2000 Loss: 0.0010142242636295873
Epoch: 20 Idx: 3000 Loss: 0.01645925785940109
Epoch: 21 Idx: 0 Loss: 0.008033415717269472
Epoch: 21 Idx: 1000 Loss: 0.0027628429777112468
Epoch: 21 Idx: 2000 Loss: 0.0019679675334980658
Epoch: 21 Idx: 3000 Loss: 0.013157952190226732
Epoch: 22 Idx: 0 Loss: 0.0007990535665358337
Epoch: 22 Idx: 1000 Loss: 0.052665793885443964
Epoch: 22 Idx: 2000 Loss: 0.005564754707044894
Epoch: 22 Idx: 3000 Loss: 0.003275724763769926
Epoch: 23 Idx: 0 Loss: 0.0036616330103032687
Epoch: 23 Idx: 1000 Loss: 0.002567256669169026
Epoch: 23 Idx: 2000 Loss: 0.0009656411811140926
Epoch: 23 Idx: 3000 Loss: 0.0019716209843353583
Epoch: 24 Idx: 0 Loss: 0.0051379005604146365
Epoch: 24 Idx: 1000 Loss: 0.009113915633946808
Epoch: 24 Idx: 2000 Loss: 0.005885358493355881
Epoch: 24 Idx: 3000 Loss: 0.002348186191776484
Epoch: 25 Idx: 0 Loss: 0.003328682647519814
Epoch: 25 Idx: 1000 Loss: 0.0017366230934133284
Epoch: 25 Idx: 2000 Loss: 0.014631452037600492
Epoch: 25 Idx: 3000 Loss: 0.0006480599673605015
Epoch: 26 Idx: 0 Loss: 0.0010233828093426387
Epoch: 26 Idx: 1000 Loss: 0.002397367218349838
Epoch: 26 Idx: 2000 Loss: 0.0033832943542519032
Epoch: 26 Idx: 3000 Loss: 0.0014760108495776069
Epoch: 27 Idx: 0 Loss: 0.0015649352563830315
Epoch: 27 Idx: 1000 Loss: 0.0026684823966689527
Epoch: 27 Idx: 2000 Loss: 0.09268888341241412
Epoch: 27 Idx: 3000 Loss: 0.01802089121527964
Epoch: 28 Idx: 0 Loss: 0.03579871670802387
Epoch: 28 Idx: 1000 Loss: 0.018260401001821643
Epoch: 28 Idx: 2000 Loss: 0.0042915221787455824
Epoch: 28 Idx: 3000 Loss: 0.019076665485732225
Epoch: 29 Idx: 0 Loss: 0.004863055011762998
Epoch: 29 Idx: 1000 Loss: 0.041205515427795665
Epoch: 29 Idx: 2000 Loss: 0.008599043353476837
Epoch: 29 Idx: 3000 Loss: 0.03818978325825707
Epoch: 30 Idx: 0 Loss: 0.007097058349276527
Epoch: 30 Idx: 1000 Loss: 0.004945824167805604
Epoch: 30 Idx: 2000 Loss: 0.018457904982689826
Epoch: 30 Idx: 3000 Loss: 0.00705888091561219
Epoch: 31 Idx: 0 Loss: 0.0009512417776629408
Epoch: 31 Idx: 1000 Loss: 0.015161769930331793
Epoch: 31 Idx: 2000 Loss: 0.02441892012129565
Epoch: 31 Idx: 3000 Loss: 0.0138202759827259
Epoch: 32 Idx: 0 Loss: 0.012337835181468127
Epoch: 32 Idx: 1000 Loss: 0.009939148645288451
Epoch: 32 Idx: 2000 Loss: 0.0018797974319808917
Epoch: 32 Idx: 3000 Loss: 0.015035143989250207
Epoch: 33 Idx: 0 Loss: 0.001714817573890653
Epoch: 33 Idx: 1000 Loss: 0.002237542090184837
Epoch: 33 Idx: 2000 Loss: 0.02712791723353669
Epoch: 33 Idx: 3000 Loss: 0.0010902740478907686
Epoch: 34 Idx: 0 Loss: 0.008170301720004191
Epoch: 34 Idx: 1000 Loss: 0.00686383859728766
Epoch: 34 Idx: 2000 Loss: 0.008963946449494874
Epoch: 34 Idx: 3000 Loss: 0.011626201989581435
Epoch: 35 Idx: 0 Loss: 0.001599963485336321
Epoch: 35 Idx: 1000 Loss: 0.007019252806964876
Epoch: 35 Idx: 2000 Loss: 0.0024220238799771052
Epoch: 35 Idx: 3000 Loss: 0.023963878122954255
Epoch: 36 Idx: 0 Loss: 0.00136847391878602
Epoch: 36 Idx: 1000 Loss: 0.007158984935628338
Epoch: 36 Idx: 2000 Loss: 0.028232932527969302
Epoch: 36 Idx: 3000 Loss: 0.0013657132623372402
Epoch: 37 Idx: 0 Loss: 0.04084888797556211
Epoch: 37 Idx: 1000 Loss: 0.06147483929378982
Epoch: 37 Idx: 2000 Loss: 0.0029906686620001684
Epoch: 37 Idx: 3000 Loss: 0.00448639628801567
Epoch: 38 Idx: 0 Loss: 0.006612206777526316
Epoch: 38 Idx: 1000 Loss: 0.004148166453124856
Epoch: 38 Idx: 2000 Loss: 0.005962842115932466
Epoch: 38 Idx: 3000 Loss: 0.003929840214547469
Epoch: 39 Idx: 0 Loss: 0.0005551578403599023
Epoch: 39 Idx: 1000 Loss: 0.009546016537257533
Epoch: 39 Idx: 2000 Loss: 0.003274699562551469
Epoch: 39 Idx: 3000 Loss: 0.011385687750818484
Epoch: 40 Idx: 0 Loss: 0.011259145674719511
Epoch: 40 Idx: 1000 Loss: 0.00461398719126606
Epoch: 40 Idx: 2000 Loss: 0.004067563069394463
Epoch: 40 Idx: 3000 Loss: 0.03005796726780041
Epoch: 41 Idx: 0 Loss: 0.002420893452718934
Epoch: 41 Idx: 1000 Loss: 0.0012564567792213612
Epoch: 41 Idx: 2000 Loss: 0.002981559907571169
Epoch: 41 Idx: 3000 Loss: 0.011276834746481472
Epoch: 42 Idx: 0 Loss: 0.014354283470475205
Epoch: 42 Idx: 1000 Loss: 9.739870063481287e-05
Epoch: 42 Idx: 2000 Loss: 0.001671875633470725
Epoch: 42 Idx: 3000 Loss: 0.007713358085732835
Epoch: 43 Idx: 0 Loss: 0.0025216287992536513
Epoch: 43 Idx: 1000 Loss: 0.045209992409664695
Epoch: 43 Idx: 2000 Loss: 0.016855927343810667
Epoch: 43 Idx: 3000 Loss: 0.0006811166597412519
Epoch: 44 Idx: 0 Loss: 0.0010394146112488662
Epoch: 44 Idx: 1000 Loss: 0.0030547367682742725
Epoch: 44 Idx: 2000 Loss: 0.002623331542376725
Epoch: 44 Idx: 3000 Loss: 0.015650755264194544
Epoch: 45 Idx: 0 Loss: 0.00178448834736196
Epoch: 45 Idx: 1000 Loss: 0.0010182348127384766
Epoch: 45 Idx: 2000 Loss: 0.0069062161769263405
Epoch: 45 Idx: 3000 Loss: 0.016949154624732846
Epoch: 46 Idx: 0 Loss: 0.08235076663418958
Epoch: 46 Idx: 1000 Loss: 0.06767527463742991
Epoch: 46 Idx: 2000 Loss: 0.013818359662839973
Epoch: 46 Idx: 3000 Loss: 0.019884259685223855
Epoch: 47 Idx: 0 Loss: 0.0015959560372428277
Epoch: 47 Idx: 1000 Loss: 0.07395683832510445
Epoch: 47 Idx: 2000 Loss: 0.027664172374963138
Epoch: 47 Idx: 3000 Loss: 0.0012417756758253426
Epoch: 48 Idx: 0 Loss: 0.00022176623062181955
Epoch: 48 Idx: 1000 Loss: 0.06164656246163727
Epoch: 48 Idx: 2000 Loss: 0.028618245484056747
Epoch: 48 Idx: 3000 Loss: 0.002395908958982754
Epoch: 49 Idx: 0 Loss: 0.015574702732117578
Epoch: 49 Idx: 1000 Loss: 0.004848552649815514
Epoch: 49 Idx: 2000 Loss: 0.006625467208478304
Epoch: 49 Idx: 3000 Loss: 0.000499848983124971
Len (direct inputs):  12835
