Number of neighbours: 10
Number of entities: 122893
Training size: 109284 Testing size: 13609
Epoch: 0 Idx: 0 Loss: 0.09521897950578698
Epoch: 0 Idx: 1000 Loss: 0.0032723233375894518
Epoch: 0 Idx: 2000 Loss: 0.012103399978690551
Epoch: 0 Idx: 3000 Loss: 0.014853399263510782
Epoch: 1 Idx: 0 Loss: 0.001599959974901115
Epoch: 1 Idx: 1000 Loss: 0.008439295934600357
Epoch: 1 Idx: 2000 Loss: 0.014101850901886068
Epoch: 1 Idx: 3000 Loss: 0.005353998947940432
Epoch: 2 Idx: 0 Loss: 0.0029708455112329914
Epoch: 2 Idx: 1000 Loss: 0.014457146179813897
Epoch: 2 Idx: 2000 Loss: 0.002251401494012259
Epoch: 2 Idx: 3000 Loss: 0.0015696287059956677
Epoch: 3 Idx: 0 Loss: 0.011800545928519026
Epoch: 3 Idx: 1000 Loss: 0.026817557764518028
Epoch: 3 Idx: 2000 Loss: 0.00279553929648396
Epoch: 3 Idx: 3000 Loss: 0.011713168409408063
Epoch: 4 Idx: 0 Loss: 0.0019175516919444646
Epoch: 4 Idx: 1000 Loss: 0.016382607414488857
Epoch: 4 Idx: 2000 Loss: 0.014297267722663771
Epoch: 4 Idx: 3000 Loss: 0.012949700868752653
Epoch: 5 Idx: 0 Loss: 0.004768553414324572
Epoch: 5 Idx: 1000 Loss: 0.004756428551647468
Epoch: 5 Idx: 2000 Loss: 0.0043044507071249875
Epoch: 5 Idx: 3000 Loss: 0.002709493821184332
Epoch: 6 Idx: 0 Loss: 0.009966140811991963
Epoch: 6 Idx: 1000 Loss: 0.0009692053579877105
Epoch: 6 Idx: 2000 Loss: 0.001001977497516304
Epoch: 6 Idx: 3000 Loss: 0.004637061419660369
Epoch: 7 Idx: 0 Loss: 0.01736843860003847
Epoch: 7 Idx: 1000 Loss: 0.0009690070225689105
Epoch: 7 Idx: 2000 Loss: 0.017394516439883212
Epoch: 7 Idx: 3000 Loss: 0.0072401683000685845
Epoch: 8 Idx: 0 Loss: 0.001042910728182117
Epoch: 8 Idx: 1000 Loss: 0.005036595896697677
Epoch: 8 Idx: 2000 Loss: 0.0037621261063047096
Epoch: 8 Idx: 3000 Loss: 0.008994278750747733
Epoch: 9 Idx: 0 Loss: 0.005068851009848963
Epoch: 9 Idx: 1000 Loss: 0.022904880769669803
Epoch: 9 Idx: 2000 Loss: 0.0022424158984570637
