Number of neighbours: 51
Number of entities: 862150
Training size: 732828 Testing size: 86215
Epoch: 0 Idx: 0 Loss: 0.05964304419175165
Epoch: 0 Idx: 5000 Loss: 0.0458371100261263
Epoch: 0 Idx: 10000 Loss: 0.08618147196475445
Epoch: 0 Idx: 15000 Loss: 0.038230465074925536
Epoch: 0 Idx: 20000 Loss: 0.01847684858662742
Epoch: 0 Idx: 25000 Loss: 0.01940423636333436
Epoch: 0 Idx: 30000 Loss: 0.011294965015200917
Epoch: 0 Idx: 35000 Loss: 0.01222746061026612
Epoch: 0 Idx: 40000 Loss: 0.027091182843322743
Epoch: 0 Idx: 45000 Loss: 0.020156053406832086
Epoch: 0 Idx: 50000 Loss: 0.014261589370834424
Epoch: 0 Idx: 55000 Loss: 0.015082435466263616
Epoch: 0 Idx: 60000 Loss: 0.01622930967488561
Epoch: 1 Idx: 0 Loss: 0.008812928624379778
Epoch: 1 Idx: 5000 Loss: 0.013729171393366383
Epoch: 1 Idx: 10000 Loss: 0.01740694514498605
Epoch: 1 Idx: 15000 Loss: 0.008909839316186257
Epoch: 1 Idx: 20000 Loss: 0.028521983718313444
Epoch: 1 Idx: 25000 Loss: 0.01642351122797474
Epoch: 1 Idx: 30000 Loss: 0.0021890426459168022
Epoch: 1 Idx: 35000 Loss: 0.03211743312791125
Epoch: 1 Idx: 40000 Loss: 0.055905753469910516
Epoch: 1 Idx: 45000 Loss: 0.04765299891755593
Epoch: 1 Idx: 50000 Loss: 0.01311604536228799
Epoch: 1 Idx: 55000 Loss: 0.0738482716546163
Epoch: 1 Idx: 60000 Loss: 0.039574993480145704
Epoch: 2 Idx: 0 Loss: 0.008025212164819688
Epoch: 2 Idx: 5000 Loss: 0.014806813921812375
Epoch: 2 Idx: 10000 Loss: 0.014072390189257747
Epoch: 2 Idx: 15000 Loss: 0.0034273089317587136
Epoch: 2 Idx: 20000 Loss: 0.016151123780526733
Epoch: 2 Idx: 25000 Loss: 0.028793746090539602
Epoch: 2 Idx: 30000 Loss: 0.0446170048973597
Epoch: 2 Idx: 35000 Loss: 0.0033626379815430195
Epoch: 2 Idx: 40000 Loss: 0.056751254570256385
Epoch: 2 Idx: 45000 Loss: 0.006756135231117376
Epoch: 2 Idx: 50000 Loss: 0.031896207030549587
Epoch: 2 Idx: 55000 Loss: 0.051763043131036114
