Number of neighbours: 30
Number of entities: 98688
Training size: 87849 Testing size: 2117
Training size: 22588 Testing size: 1617
Properties with neighbours:  42976 Total:  45090
Epoch: 0 Idx: 0 Loss: 0.13901946880749844
Epoch: 0 Idx: 5000 Loss: 0.01615230391847091
Epoch: 0 Idx: 10000 Loss: 0.011302820645004976
Epoch: 0 Idx: 15000 Loss: 0.006841487232036028
Properties with neighbours:  42976 Total:  45090
Epoch: 1 Idx: 0 Loss: 0.041890330180525466
Epoch: 1 Idx: 5000 Loss: 0.02009725803193859
Epoch: 1 Idx: 10000 Loss: 0.013198595814126107
Epoch: 1 Idx: 15000 Loss: 0.006833256146949106
Properties with neighbours:  42976 Total:  45090
Epoch: 2 Idx: 0 Loss: 0.017304520724797042
Epoch: 2 Idx: 5000 Loss: 0.02773952383757156
Epoch: 2 Idx: 10000 Loss: 0.035773516205040296
Epoch: 2 Idx: 15000 Loss: 0.01867848133164723
Properties with neighbours:  42976 Total:  45090
Epoch: 3 Idx: 0 Loss: 0.04540488999644313
Epoch: 3 Idx: 5000 Loss: 0.01695718255065198
Epoch: 3 Idx: 10000 Loss: 0.026103238505367846
Epoch: 3 Idx: 15000 Loss: 0.004723195545955081
Properties with neighbours:  42976 Total:  45090
Epoch: 4 Idx: 0 Loss: 0.022811923251887904
Epoch: 4 Idx: 5000 Loss: 0.0060466823331059944
Epoch: 4 Idx: 10000 Loss: 0.011448223712687418
Epoch: 4 Idx: 15000 Loss: 0.034527592395057094
Properties with neighbours:  42976 Total:  45090
Epoch: 5 Idx: 0 Loss: 0.06992869356995826
Epoch: 5 Idx: 5000 Loss: 0.029481603339756506
Epoch: 5 Idx: 10000 Loss: 0.016031645026806374
Epoch: 5 Idx: 15000 Loss: 0.020896374886122653
Properties with neighbours:  42976 Total:  45090
Epoch: 6 Idx: 0 Loss: 0.014716652712193532
Epoch: 6 Idx: 5000 Loss: 0.029850866007890647
Epoch: 6 Idx: 10000 Loss: 0.014831441483979328
Epoch: 6 Idx: 15000 Loss: 0.01110261932583468
Properties with neighbours:  42976 Total:  45090
Epoch: 7 Idx: 0 Loss: 0.06685866696563475
Epoch: 7 Idx: 5000 Loss: 0.026767124641448422
Epoch: 7 Idx: 10000 Loss: 0.013057729098719138
Epoch: 7 Idx: 15000 Loss: 0.0073735048818060174
Properties with neighbours:  42976 Total:  45090
Epoch: 8 Idx: 0 Loss: 0.029488021149149387
Epoch: 8 Idx: 5000 Loss: 0.023500864986512788
Epoch: 8 Idx: 10000 Loss: 0.016802157947648607
Epoch: 8 Idx: 15000 Loss: 0.025622049628480036
Properties with neighbours:  42976 Total:  45090
Epoch: 9 Idx: 0 Loss: 0.0634851928502632
Epoch: 9 Idx: 5000 Loss: 0.0838909809637946
Epoch: 9 Idx: 10000 Loss: 0.03141725772821013
Epoch: 9 Idx: 15000 Loss: 0.012588594009315043
Properties with neighbours:  42976 Total:  45090
Epoch: 10 Idx: 0 Loss: 0.019840337922681077
Epoch: 10 Idx: 5000 Loss: 0.019789796625835267
Epoch: 10 Idx: 10000 Loss: 0.008589449505150133
Epoch: 10 Idx: 15000 Loss: 0.012752358394888086
Properties with neighbours:  42976 Total:  45090
Epoch: 11 Idx: 0 Loss: 0.053852999176691604
Epoch: 11 Idx: 5000 Loss: 0.03097686330285821
Epoch: 11 Idx: 10000 Loss: 0.0253468265010597
Epoch: 11 Idx: 15000 Loss: 0.016399708244227224
Properties with neighbours:  42976 Total:  45090
Epoch: 12 Idx: 0 Loss: 0.07161447523423109
Epoch: 12 Idx: 5000 Loss: 0.046075572277455464
Epoch: 12 Idx: 10000 Loss: 0.011814581894987622
Epoch: 12 Idx: 15000 Loss: 0.010719920183256206
Properties with neighbours:  42976 Total:  45090
Epoch: 13 Idx: 0 Loss: 0.008666709255536992
Epoch: 13 Idx: 5000 Loss: 0.01964532152064761
Epoch: 13 Idx: 10000 Loss: 0.014027589272714313
Epoch: 13 Idx: 15000 Loss: 0.024276291717374155
Properties with neighbours:  42976 Total:  45090
Epoch: 14 Idx: 0 Loss: 0.02220690457235531
Epoch: 14 Idx: 5000 Loss: 0.014328031593614805
Epoch: 14 Idx: 10000 Loss: 0.020200705607945884
Epoch: 14 Idx: 15000 Loss: 0.003592039766631315
Properties with neighbours:  42976 Total:  45090
Epoch: 15 Idx: 0 Loss: 0.03176716598945898
Epoch: 15 Idx: 5000 Loss: 0.017862143515240538
Epoch: 15 Idx: 10000 Loss: 0.01267147004048211
Epoch: 15 Idx: 15000 Loss: 0.015620103716558137
Properties with neighbours:  42976 Total:  45090
Epoch: 16 Idx: 0 Loss: 0.022525690842833925
Epoch: 16 Idx: 5000 Loss: 0.00871960741037759
Epoch: 16 Idx: 10000 Loss: 0.00234640603951567
