Number of neighbours: 10
Number of entities: 122893
Training size: 109284 Testing size: 13609
Epoch: 0 Idx: 0 Loss: 0.2100363111873019
Epoch: 0 Idx: 1000 Loss: 0.07563722688115723
Epoch: 0 Idx: 2000 Loss: 0.07416660766971465
Epoch: 0 Idx: 3000 Loss: 0.027630893737462688
Epoch: 0 Idx: 4000 Loss: 0.018389598634123636
Epoch: 0 Idx: 5000 Loss: 0.007251605981454106
Epoch: 0 Idx: 6000 Loss: 0.07102723469761105
Epoch: 0 Idx: 7000 Loss: 0.01813564507575501
Epoch: 0 Idx: 8000 Loss: 0.05762850174202446
Epoch: 0 Idx: 9000 Loss: 0.029802540763743272
Epoch: 0 Idx: 10000 Loss: 0.05981653721291591
Epoch: 0 Idx: 11000 Loss: 0.04843489807929049
Epoch: 0 Idx: 12000 Loss: 0.007426260039653083
Epoch: 0 Idx: 13000 Loss: 0.009657256260375564
Epoch: 0 Idx: 14000 Loss: 0.011816072981592764
Epoch: 0 Idx: 15000 Loss: 0.036038326979902086
Epoch: 0 Idx: 16000 Loss: 0.01134225495739306
Epoch: 0 Idx: 17000 Loss: 0.010430433508849334
Epoch: 1 Idx: 0 Loss: 0.015939492508468767
Epoch: 1 Idx: 1000 Loss: 0.019321128376307756
Epoch: 1 Idx: 2000 Loss: 0.014944395193474673
Epoch: 1 Idx: 3000 Loss: 0.07287246505991565
Epoch: 1 Idx: 4000 Loss: 0.03342427885920911
Epoch: 1 Idx: 5000 Loss: 0.03209869370802235
Epoch: 1 Idx: 6000 Loss: 0.04246706399114163
Epoch: 1 Idx: 7000 Loss: 0.08994180665940466
Epoch: 1 Idx: 8000 Loss: 0.01972256234141367
Epoch: 1 Idx: 9000 Loss: 0.07551412006341952
Epoch: 1 Idx: 10000 Loss: 0.029368178423973736
Epoch: 1 Idx: 11000 Loss: 0.02968090723580224
Epoch: 1 Idx: 12000 Loss: 0.03317226176741987
Epoch: 1 Idx: 13000 Loss: 0.016658529266401798
Epoch: 1 Idx: 14000 Loss: 0.007646874467317647
Epoch: 1 Idx: 15000 Loss: 0.00937606341739348
Epoch: 1 Idx: 16000 Loss: 0.014563026463622038
Epoch: 1 Idx: 17000 Loss: 0.07984233441397919
Epoch: 2 Idx: 0 Loss: 0.0725605836414208
Epoch: 2 Idx: 1000 Loss: 0.043553142013954944
Epoch: 2 Idx: 2000 Loss: 0.0162581294307829
Epoch: 2 Idx: 3000 Loss: 0.009909959095119804
Epoch: 2 Idx: 4000 Loss: 0.033607827946500836
Epoch: 2 Idx: 5000 Loss: 0.022813984575272575
