Number of neighbours: 30
Number of entities: 98688
Training size: 87849 Testing size: 2117
Training size: 22588 Testing size: 1617
Properties with neighbours:  42976 Total:  45090
Epoch: 0 Idx: 0 Loss: 0.19308736345409153
Epoch: 0 Idx: 5000 Loss: 0.0170687099598662
Epoch: 0 Idx: 10000 Loss: 0.011329099732080418
Epoch: 0 Idx: 15000 Loss: 0.007573984523254971
Properties with neighbours:  42976 Total:  45090
Epoch: 1 Idx: 0 Loss: 0.06847075839700065
Epoch: 1 Idx: 5000 Loss: 0.007826621707273563
Epoch: 1 Idx: 10000 Loss: 0.01955418613579636
Epoch: 1 Idx: 15000 Loss: 0.08090984342676721
Properties with neighbours:  42976 Total:  45090
Epoch: 2 Idx: 0 Loss: 0.01996239281967558
Epoch: 2 Idx: 5000 Loss: 0.021839704830392822
Epoch: 2 Idx: 10000 Loss: 0.012418747185461555
Epoch: 2 Idx: 15000 Loss: 0.02905907659535305
Properties with neighbours:  42976 Total:  45090
Epoch: 3 Idx: 0 Loss: 0.03695825048416847
Epoch: 3 Idx: 5000 Loss: 0.006646149592356266
Epoch: 3 Idx: 10000 Loss: 0.016933908706378443
Epoch: 3 Idx: 15000 Loss: 0.023724529557480563
Properties with neighbours:  42976 Total:  45090
Epoch: 4 Idx: 0 Loss: 0.07393868366240025
Epoch: 4 Idx: 5000 Loss: 0.030899109742371065
Epoch: 4 Idx: 10000 Loss: 0.014038242089158385
Epoch: 4 Idx: 15000 Loss: 0.012206954052862462
Properties with neighbours:  42976 Total:  45090
Epoch: 5 Idx: 0 Loss: 0.03129122538478177
Epoch: 5 Idx: 5000 Loss: 0.006800172043445732
Epoch: 5 Idx: 10000 Loss: 0.010336278717242998
Epoch: 5 Idx: 15000 Loss: 0.021572620197757287
Properties with neighbours:  42976 Total:  45090
Epoch: 6 Idx: 0 Loss: 0.050406812820267745
Epoch: 6 Idx: 5000 Loss: 0.0551716305166838
Epoch: 6 Idx: 10000 Loss: 0.009056964057403407
Epoch: 6 Idx: 15000 Loss: 0.0276418538181332
Properties with neighbours:  42976 Total:  45090
Epoch: 7 Idx: 0 Loss: 0.01365505399541425
Epoch: 7 Idx: 5000 Loss: 0.04051771663611317
Epoch: 7 Idx: 10000 Loss: 0.02118999283827546
Epoch: 7 Idx: 15000 Loss: 0.026238381677061218
Properties with neighbours:  42976 Total:  45090
Epoch: 8 Idx: 0 Loss: 0.019841525280281276
Epoch: 8 Idx: 5000 Loss: 0.009582404022937512
Epoch: 8 Idx: 10000 Loss: 0.011288843960463594
Epoch: 8 Idx: 15000 Loss: 0.05569759651212016
Properties with neighbours:  42976 Total:  45090
Epoch: 9 Idx: 0 Loss: 0.018979281626356877
Epoch: 9 Idx: 5000 Loss: 0.010527374518827475
Epoch: 9 Idx: 10000 Loss: 0.031046888875708705
Epoch: 9 Idx: 15000 Loss: 0.015561716029768783
Properties with neighbours:  42976 Total:  45090
Epoch: 10 Idx: 0 Loss: 0.012459009993236608
Epoch: 10 Idx: 5000 Loss: 0.09889754897218714
Epoch: 10 Idx: 10000 Loss: 0.025606395198483203
Epoch: 10 Idx: 15000 Loss: 0.029017660726328515
Properties with neighbours:  42976 Total:  45090
Epoch: 11 Idx: 0 Loss: 0.027732718711652796
Epoch: 11 Idx: 5000 Loss: 0.01301025199464458
Epoch: 11 Idx: 10000 Loss: 0.020845799801785872
Epoch: 11 Idx: 15000 Loss: 0.011712683613171116
Properties with neighbours:  42976 Total:  45090
Epoch: 12 Idx: 0 Loss: 0.04531660607310047
Epoch: 12 Idx: 5000 Loss: 0.012840850227571626
Epoch: 12 Idx: 10000 Loss: 0.016672132954201915
Epoch: 12 Idx: 15000 Loss: 0.025646264170274456
Properties with neighbours:  42976 Total:  45090
Epoch: 13 Idx: 0 Loss: 0.025436452355382576
Epoch: 13 Idx: 5000 Loss: 0.05318468326994497
Epoch: 13 Idx: 10000 Loss: 0.03723746261882653
Epoch: 13 Idx: 15000 Loss: 0.04928145671893067
Properties with neighbours:  42976 Total:  45090
Epoch: 14 Idx: 0 Loss: 0.04427308990365088
Epoch: 14 Idx: 5000 Loss: 0.01624750933809496
Epoch: 14 Idx: 10000 Loss: 0.05850204491284613
Epoch: 14 Idx: 15000 Loss: 0.0061529734227959215
Properties with neighbours:  42976 Total:  45090
Epoch: 15 Idx: 0 Loss: 0.024026375853698188
Epoch: 15 Idx: 5000 Loss: 0.03833020455956648
Epoch: 15 Idx: 10000 Loss: 0.012608696444386319
Epoch: 15 Idx: 15000 Loss: 0.03791515865079068
Properties with neighbours:  42976 Total:  45090
Epoch: 16 Idx: 0 Loss: 0.05667761881710814
Epoch: 16 Idx: 5000 Loss: 0.023371677511015397
Epoch: 16 Idx: 10000 Loss: 0.013089814732278214
