Number of neighbours: 8
Number of entities: 122893
Training size: 109284 Testing size: 13609
Epoch: 0 Idx: 0 Loss: 0.14571198954973671
Epoch: 0 Idx: 1000 Loss: 0.015885771154531967
Epoch: 0 Idx: 2000 Loss: 0.06018918306504942
Epoch: 0 Idx: 3000 Loss: 0.014480318778758773
Epoch: 0 Idx: 4000 Loss: 0.0033430796953373564
Epoch: 0 Idx: 5000 Loss: 0.017697802194687053
Epoch: 0 Idx: 6000 Loss: 0.043604557792250316
Epoch: 0 Idx: 7000 Loss: 0.07288659359691792
Epoch: 0 Idx: 8000 Loss: 0.032917235770290834
Epoch: 0 Idx: 9000 Loss: 0.01042609680281038
Epoch: 0 Idx: 10000 Loss: 0.03124875931923122
Epoch: 0 Idx: 11000 Loss: 0.03410553370699994
Epoch: 0 Idx: 12000 Loss: 0.05140849995058876
Epoch: 0 Idx: 13000 Loss: 0.0667117549093397
Epoch: 0 Idx: 14000 Loss: 0.04678204015122924
Epoch: 0 Idx: 15000 Loss: 0.03679885338634649
Epoch: 0 Idx: 16000 Loss: 0.08624005997545738
Epoch: 0 Idx: 17000 Loss: 0.07889961865459008
Epoch: 1 Idx: 0 Loss: 0.08570117541717616
Epoch: 1 Idx: 1000 Loss: 0.02315924785243714
Epoch: 1 Idx: 2000 Loss: 0.051753278610223316
Epoch: 1 Idx: 3000 Loss: 0.06565997784498667
Epoch: 1 Idx: 4000 Loss: 0.006718236368590592
Epoch: 1 Idx: 5000 Loss: 0.019425385164958356
Epoch: 1 Idx: 6000 Loss: 0.03127769078609841
Epoch: 1 Idx: 7000 Loss: 0.022141611378703813
Epoch: 1 Idx: 8000 Loss: 0.0548226457431034
Epoch: 1 Idx: 9000 Loss: 0.08037552961136521
Epoch: 1 Idx: 10000 Loss: 0.020298387767914743
Epoch: 1 Idx: 11000 Loss: 0.024993770374239298
Epoch: 1 Idx: 12000 Loss: 0.02574537056212181
Epoch: 1 Idx: 13000 Loss: 0.02974217455303462
Epoch: 1 Idx: 14000 Loss: 0.037706030845725706
Epoch: 1 Idx: 15000 Loss: 0.07675860421531934
Epoch: 1 Idx: 16000 Loss: 0.05780287842355384
Epoch: 1 Idx: 17000 Loss: 0.03415547828743438
Epoch: 2 Idx: 0 Loss: 0.023670310550170427
Epoch: 2 Idx: 1000 Loss: 0.017610953788205565
Epoch: 2 Idx: 2000 Loss: 0.010771907040054846
Epoch: 2 Idx: 3000 Loss: 0.09108899770129282
Epoch: 2 Idx: 4000 Loss: 0.04760712088971132
Epoch: 2 Idx: 5000 Loss: 0.021133402883946446
Epoch: 2 Idx: 6000 Loss: 0.03911704696336246
Epoch: 2 Idx: 7000 Loss: 0.022199667221181957
Epoch: 2 Idx: 8000 Loss: 0.028286702296670692
Epoch: 2 Idx: 9000 Loss: 0.040815014281650255
Epoch: 2 Idx: 10000 Loss: 0.018751190179243905
Epoch: 2 Idx: 11000 Loss: 0.016494440179326227
Epoch: 2 Idx: 12000 Loss: 0.002631911707593567
Epoch: 2 Idx: 13000 Loss: 0.0864831400331155
Epoch: 2 Idx: 14000 Loss: 0.0417882908896485
Epoch: 2 Idx: 15000 Loss: 0.04691224072192293
Epoch: 2 Idx: 16000 Loss: 0.02778927519132971
Epoch: 2 Idx: 17000 Loss: 0.06171561762995221
Epoch: 3 Idx: 0 Loss: 0.0495267711432495
Epoch: 3 Idx: 1000 Loss: 0.03026549498989778
Epoch: 3 Idx: 2000 Loss: 0.022341554537928982
Epoch: 3 Idx: 3000 Loss: 0.009640452235060083
Epoch: 3 Idx: 4000 Loss: 0.010477211425622678
Epoch: 3 Idx: 5000 Loss: 0.05858803461124129
Epoch: 3 Idx: 6000 Loss: 0.040472824279613996
Epoch: 3 Idx: 7000 Loss: 0.022284278619300175
Epoch: 3 Idx: 8000 Loss: 0.052025312340233235
Epoch: 3 Idx: 9000 Loss: 0.05534432671698128
Epoch: 3 Idx: 10000 Loss: 0.016608652096004223
Epoch: 3 Idx: 11000 Loss: 0.020178885206961455
Epoch: 3 Idx: 12000 Loss: 0.06245252211285647
Epoch: 3 Idx: 13000 Loss: 0.07516970523175101
Epoch: 3 Idx: 14000 Loss: 0.03226058580953309
Epoch: 3 Idx: 15000 Loss: 0.0033314533767828734
Epoch: 3 Idx: 16000 Loss: 0.04442795143456713
Epoch: 3 Idx: 17000 Loss: 0.013820003678145844
Epoch: 4 Idx: 0 Loss: 0.05029184831399115
Epoch: 4 Idx: 1000 Loss: 0.021034522426356093
Epoch: 4 Idx: 2000 Loss: 0.01587636015177001
Epoch: 4 Idx: 3000 Loss: 0.07091514233545701
Epoch: 4 Idx: 4000 Loss: 0.025750615686026226
Epoch: 4 Idx: 5000 Loss: 0.06525400263417423
Epoch: 4 Idx: 6000 Loss: 0.018599309050210972
Epoch: 4 Idx: 7000 Loss: 0.013315258224184454
Epoch: 4 Idx: 8000 Loss: 0.023083941350906266
Epoch: 4 Idx: 9000 Loss: 0.0254490933189989
Epoch: 4 Idx: 10000 Loss: 0.05469200105688684
Epoch: 4 Idx: 11000 Loss: 0.012781945777518854
Epoch: 4 Idx: 12000 Loss: 0.01856277432393876
Epoch: 4 Idx: 13000 Loss: 0.039283256313979664
Epoch: 4 Idx: 14000 Loss: 0.007641348717623926
Epoch: 4 Idx: 15000 Loss: 0.026912482962640694
Epoch: 4 Idx: 16000 Loss: 0.03283420718083487
Epoch: 4 Idx: 17000 Loss: 0.010687213943387078
Epoch: 5 Idx: 0 Loss: 0.023369062038943223
Epoch: 5 Idx: 1000 Loss: 0.05258969081538073
Epoch: 5 Idx: 2000 Loss: 0.02810162766345142
Epoch: 5 Idx: 3000 Loss: 0.042173300100940704
Epoch: 5 Idx: 4000 Loss: 0.054984007962987004
Epoch: 5 Idx: 5000 Loss: 0.036203375856634794
Epoch: 5 Idx: 6000 Loss: 0.03478989428862089
Epoch: 5 Idx: 7000 Loss: 0.06376039851219104
Epoch: 5 Idx: 8000 Loss: 0.015451965702537257
Epoch: 5 Idx: 9000 Loss: 0.036545334322503335
Epoch: 5 Idx: 10000 Loss: 0.043210277651344484
