Number of neighbours: 12
Number of entities: 98688
Training size: 87849 Testing size: 2117
Training size: 22588 Testing size: 1617
Properties with neighbours:  42976 Total:  45090
Epoch: 0 Idx: 0 Loss: 0.1734025191207896
Epoch: 0 Idx: 5000 Loss: 0.012263256696991786
Epoch: 0 Idx: 10000 Loss: 0.022125738366623786
Epoch: 0 Idx: 15000 Loss: 0.022347435435694007
Properties with neighbours:  42976 Total:  45090
Epoch: 1 Idx: 0 Loss: 0.054160493836152165
Epoch: 1 Idx: 5000 Loss: 0.034241389079433145
Epoch: 1 Idx: 10000 Loss: 0.016375344951829296
Epoch: 1 Idx: 15000 Loss: 0.1265599586800431
Properties with neighbours:  42976 Total:  45090
Epoch: 2 Idx: 0 Loss: 0.025129328732513886
Epoch: 2 Idx: 5000 Loss: 0.019148148314416583
Epoch: 2 Idx: 10000 Loss: 0.0333670868869885
Epoch: 2 Idx: 15000 Loss: 0.0358509854426482
Properties with neighbours:  42976 Total:  45090
Epoch: 3 Idx: 0 Loss: 0.009849037260663652
Epoch: 3 Idx: 5000 Loss: 0.07375560552424507
Epoch: 3 Idx: 10000 Loss: 0.01083380436762091
Epoch: 3 Idx: 15000 Loss: 0.00870492928920627
Properties with neighbours:  42976 Total:  45090
Epoch: 4 Idx: 0 Loss: 0.015544638694777239
Epoch: 4 Idx: 5000 Loss: 0.022270404585299903
Epoch: 4 Idx: 10000 Loss: 0.01136011110893535
Epoch: 4 Idx: 15000 Loss: 0.12233978689842058
Properties with neighbours:  42976 Total:  45090
Epoch: 5 Idx: 0 Loss: 0.03378021583320649
Epoch: 5 Idx: 5000 Loss: 0.004156670827401112
Epoch: 5 Idx: 10000 Loss: 0.019111447104611632
Epoch: 5 Idx: 15000 Loss: 0.012050464835769775
Properties with neighbours:  42976 Total:  45090
Epoch: 6 Idx: 0 Loss: 0.07875472919367874
Epoch: 6 Idx: 5000 Loss: 0.020668882251453725
Epoch: 6 Idx: 10000 Loss: 0.010948876141551324
Epoch: 6 Idx: 15000 Loss: 0.059911576884829974
Properties with neighbours:  42976 Total:  45090
Epoch: 7 Idx: 0 Loss: 0.027146626127965257
Epoch: 7 Idx: 5000 Loss: 0.022762992703947764
Epoch: 7 Idx: 10000 Loss: 0.014427436847540647
Epoch: 7 Idx: 15000 Loss: 0.009417843148315678
Properties with neighbours:  42976 Total:  45090
Epoch: 8 Idx: 0 Loss: 0.042449154061774734
Epoch: 8 Idx: 5000 Loss: 0.025306224759106967
Epoch: 8 Idx: 10000 Loss: 0.07660943523330663
Epoch: 8 Idx: 15000 Loss: 0.049195083243861085
Properties with neighbours:  42976 Total:  45090
Epoch: 9 Idx: 0 Loss: 0.045983800676463356
Epoch: 9 Idx: 5000 Loss: 0.01567275972077553
Epoch: 9 Idx: 10000 Loss: 0.05629289547117747
Epoch: 9 Idx: 15000 Loss: 0.010598971171195976
Properties with neighbours:  42976 Total:  45090
Epoch: 10 Idx: 0 Loss: 0.032246791189069604
Epoch: 10 Idx: 5000 Loss: 0.03855683648829256
Epoch: 10 Idx: 10000 Loss: 0.013839571927951932
Epoch: 10 Idx: 15000 Loss: 0.008394833479571078
Properties with neighbours:  42976 Total:  45090
Epoch: 11 Idx: 0 Loss: 0.032710959076871146
Epoch: 11 Idx: 5000 Loss: 0.013890250709640402
Epoch: 11 Idx: 10000 Loss: 0.02208129553057362
Epoch: 11 Idx: 15000 Loss: 0.052874936982561224
Properties with neighbours:  42976 Total:  45090
Epoch: 12 Idx: 0 Loss: 0.03681441307478839
Epoch: 12 Idx: 5000 Loss: 0.026615704679609276
Epoch: 12 Idx: 10000 Loss: 0.039712896080441526
Epoch: 12 Idx: 15000 Loss: 0.009533292245049167
Properties with neighbours:  42976 Total:  45090
Epoch: 13 Idx: 0 Loss: 0.03750773809071066
Epoch: 13 Idx: 5000 Loss: 0.015739391973701673
Epoch: 13 Idx: 10000 Loss: 0.020318174866967527
Epoch: 13 Idx: 15000 Loss: 0.008360953873815899
Properties with neighbours:  42976 Total:  45090
Epoch: 14 Idx: 0 Loss: 0.021058123017455535
Epoch: 14 Idx: 5000 Loss: 0.02123469223869653
Epoch: 14 Idx: 10000 Loss: 0.07679556706672805
Epoch: 14 Idx: 15000 Loss: 0.02547582309360747
Properties with neighbours:  42976 Total:  45090
Epoch: 15 Idx: 0 Loss: 0.07305022535051008
Epoch: 15 Idx: 5000 Loss: 0.014119049351569567
Epoch: 15 Idx: 10000 Loss: 0.009885160934807371
Epoch: 15 Idx: 15000 Loss: 0.035825040966603
Properties with neighbours:  42976 Total:  45090
Epoch: 16 Idx: 0 Loss: 0.008822833980463515
Epoch: 16 Idx: 5000 Loss: 0.011559094573819647
Epoch: 16 Idx: 10000 Loss: 0.01840334639474043
Epoch: 16 Idx: 15000 Loss: 0.018815925334724617
