Number of neighbours: 32
Number of entities: 98688
Training size: 87849 Testing size: 2117
Training size: 22588 Testing size: 1617
Properties with neighbours:  42976 Total:  45090
Epoch: 0 Idx: 0 Loss: 0.19739738479685448
Epoch: 0 Idx: 5000 Loss: 0.06450456984428528
Epoch: 0 Idx: 10000 Loss: 0.11652996039335689
Epoch: 0 Idx: 15000 Loss: 0.021488149651020156
Properties with neighbours:  42976 Total:  45090
Epoch: 1 Idx: 0 Loss: 0.04116592375360237
Epoch: 1 Idx: 5000 Loss: 0.026157193648175443
Epoch: 1 Idx: 10000 Loss: 0.015559270609484921
Epoch: 1 Idx: 15000 Loss: 0.048578441217970586
Properties with neighbours:  42976 Total:  45090
Epoch: 2 Idx: 0 Loss: 0.019787027290684638
Epoch: 2 Idx: 5000 Loss: 0.025339002743352674
Epoch: 2 Idx: 10000 Loss: 0.03950021020890136
Epoch: 2 Idx: 15000 Loss: 0.006712514508390416
Properties with neighbours:  42976 Total:  45090
Epoch: 3 Idx: 0 Loss: 0.028965060121945323
Epoch: 3 Idx: 5000 Loss: 0.04804340676822473
Epoch: 3 Idx: 10000 Loss: 0.02944592931492018
Epoch: 3 Idx: 15000 Loss: 0.0425751111682383
Properties with neighbours:  42976 Total:  45090
Epoch: 4 Idx: 0 Loss: 0.02826913114955893
Epoch: 4 Idx: 5000 Loss: 0.027228229532411566
Epoch: 4 Idx: 10000 Loss: 0.026583167953778932
Epoch: 4 Idx: 15000 Loss: 0.002531629980045015
Properties with neighbours:  42976 Total:  45090
Epoch: 5 Idx: 0 Loss: 0.07501130434143351
Epoch: 5 Idx: 5000 Loss: 0.05432222965346508
Epoch: 5 Idx: 10000 Loss: 0.015242075235275111
Epoch: 5 Idx: 15000 Loss: 0.03630181295220266
Properties with neighbours:  42976 Total:  45090
Epoch: 6 Idx: 0 Loss: 0.04041241688725204
Epoch: 6 Idx: 5000 Loss: 0.022314661181676833
Epoch: 6 Idx: 10000 Loss: 0.0367205512507116
Epoch: 6 Idx: 15000 Loss: 0.01102479384968
Properties with neighbours:  42976 Total:  45090
Epoch: 7 Idx: 0 Loss: 0.03695149406580801
Epoch: 7 Idx: 5000 Loss: 0.0659826666656444
Epoch: 7 Idx: 10000 Loss: 0.06859511308678051
Epoch: 7 Idx: 15000 Loss: 0.006396091608405157
Properties with neighbours:  42976 Total:  45090
Epoch: 8 Idx: 0 Loss: 0.01049288313124483
Epoch: 8 Idx: 5000 Loss: 0.050766039066866823
Epoch: 8 Idx: 10000 Loss: 0.02492784910368506
Epoch: 8 Idx: 15000 Loss: 0.028345878561390408
Properties with neighbours:  42976 Total:  45090
Epoch: 9 Idx: 0 Loss: 0.04484955302918548
Epoch: 9 Idx: 5000 Loss: 0.004415173527120535
Epoch: 9 Idx: 10000 Loss: 0.06915432548448443
Epoch: 9 Idx: 15000 Loss: 0.009036606410976122
Properties with neighbours:  42976 Total:  45090
Epoch: 10 Idx: 0 Loss: 0.0829173960695871
Epoch: 10 Idx: 5000 Loss: 0.027736937467799618
Epoch: 10 Idx: 10000 Loss: 0.040525502083429865
Epoch: 10 Idx: 15000 Loss: 0.01289510835680055
Properties with neighbours:  42976 Total:  45090
Epoch: 11 Idx: 0 Loss: 0.03960453804207099
Epoch: 11 Idx: 5000 Loss: 0.01727758907513903
Epoch: 11 Idx: 10000 Loss: 0.04049077888280813
Epoch: 11 Idx: 15000 Loss: 0.04507035823054444
Properties with neighbours:  42976 Total:  45090
Epoch: 12 Idx: 0 Loss: 0.06132841499347685
Epoch: 12 Idx: 5000 Loss: 0.03983540771463824
Epoch: 12 Idx: 10000 Loss: 0.030699385903925017
Epoch: 12 Idx: 15000 Loss: 0.007527675568449516
Properties with neighbours:  42976 Total:  45090
Epoch: 13 Idx: 0 Loss: 0.04789382351595644
Epoch: 13 Idx: 5000 Loss: 0.023760941496226366
Epoch: 13 Idx: 10000 Loss: 0.011951698905379423
Epoch: 13 Idx: 15000 Loss: 0.02944062805751409
Properties with neighbours:  42976 Total:  45090
Epoch: 14 Idx: 0 Loss: 0.014827985829553633
Epoch: 14 Idx: 5000 Loss: 0.018694892548993165
Epoch: 14 Idx: 10000 Loss: 0.028985603711986333
Epoch: 14 Idx: 15000 Loss: 0.009573246138286208
Properties with neighbours:  42976 Total:  45090
Epoch: 15 Idx: 0 Loss: 0.03535716741342449
Epoch: 15 Idx: 5000 Loss: 0.015273481510550347
Epoch: 15 Idx: 10000 Loss: 0.023280263428849472
Epoch: 15 Idx: 15000 Loss: 0.02421447020118316
Properties with neighbours:  42976 Total:  45090
Epoch: 16 Idx: 0 Loss: 0.008039893342485007
Epoch: 16 Idx: 5000 Loss: 0.04058840286643879
Epoch: 16 Idx: 10000 Loss: 0.026944624147282485
Epoch: 16 Idx: 15000 Loss: 0.013556271879212777
