pair,precision,f-measure,recall
cmt-edas,0.529411764705882,0.529411764705882,0.529411764705882
cmt-ekaw,0.347826086956522,0.337114051669817,0.330637007077856
conference-edas,0.482758620689655,0.482758620689655,0.482758620689655
confOf-ekaw,0.476788762786559,0.480082353983337,0.483870967741936
edas-cmt,0.558823529411765,0.543471205887587,0.552993972458093
edas-conference,0.517241379310345,0.500249875062469,0.489975942261427
ekaw-cmt,0.369565217391304,0.358217847829956,0.365256414425547
ekaw-confOf,0.451612903225806,0.451264927776585,0.450924379596261
,0.46675353305973,0.460321330950661,0.460728633619582
