pair,precision,f-measure,recall
cmt-conference,0.447942311663146,0.448108276340885,0.448275862068966
cmt-ekaw,0.434782608695652,0.416188862322709,0.408734675295112
conference-cmt,0.413793103448276,0.413793103448276,0.413793103448276
conference-ekaw,0.327272727272727,0.319497160607678,0.316379955123411
ekaw-cmt,0.478260869565217,0.459626602911874,0.452131971060637
ekaw-conference,0.337081817847417,0.345335251957942,0.363602505501947
,0.406522239748739,0.400424876264894,0.400486345416391
