pair,precision,f-measure,recall
cmt-edas,0.529411764705882,0.529411764705882,0.529411764705882
cmt-ekaw,0.347826086956522,0.336812457509146,0.330250867912052
conference-edas,0.482758620689655,0.482758620689655,0.482758620689655
confOf-ekaw,0.569560552359801,0.574708278322552,0.580645161290323
edas-cmt,0.558823529411765,0.543471205887587,0.552993972458093
edas-conference,0.517241379310345,0.500310590410702,0.490054165651786
ekaw-cmt,0.369565217391304,0.358217847829956,0.365256414425547
ekaw-confOf,0.516129032258065,0.515827185052131,0.515530934405334
,0.486414522885417,0.480189743800951,0.480862737692334
